Date,PortfolioValue,DailyReturn,CumulativeValue,RunningMax,Drawdown
2025-03-06,8981300.0,0.021507700006824226,8981300.0,14666900.0,-0.387648378321254
2025-03-07,9019150.0,0.0042143119592932266,9019150.0,14666900.0,-0.3850677375587207
2025-03-10,8993500.0,-0.002843948709135513,8993500.0,14666900.0,-0.38681657337269637
2025-03-11,8940050.0,-0.005943181186412461,8940050.0,14666900.0,-0.3904608335776476
2025-03-12,8971900.0,0.0035626198958618183,8971900.0,14666900.0,-0.38828927721604434
2025-03-13,9399800.0,0.047693353693197604,9399800.0,14666900.0,-0.35911474135638755
2025-03-14,9025900.0,-0.039777442073235636,9025900.0,14666900.0,-0.3846075176076744
2025-03-17,9049150.0,0.0025759204068291908,9049150.0,14666900.0,-0.38302231555407074
2025-03-18,9132700.0,0.009232911378416864,9132700.0,14666900.0,-0.37732581527112063
2025-03-19,9204250.0,0.007834484873038727,9204250.0,14666900.0,-0.37244748379003056
2025-03-21,9167350.0,-0.0040090175734035505,9167350.0,14666900.0,-0.37496335285575
2025-03-24,9210650.0,0.004723284264263938,9210650.0,14666900.0,-0.3720111270957053
2025-03-25,9253350.0,0.004635937745978813,9253350.0,14666900.0,-0.3690998097757535
2025-03-26,9134300.0,-0.012865610832833552,9134300.0,14666900.0,-0.3772167260975393
2025-03-27,9280600.0,0.016016552992566435,9280600.0,14666900.0,-0.3672418847881965
2025-03-28,9029950.0,-0.0270079520720643,9029950.0,14666900.0,-0.3843313856370467
2025-03-31,8839500.0,-0.021090925198921417,8839500.0,14666900.0,-0.3973164063298993
2025-04-01,8758950.0,-0.009112506363482042,8758950.0,14666900.0,-0.4028083644123843
2025-04-02,8722000.0,-0.00421854217685913,8722000.0,14666900.0,-0.40532764251477815
2025-04-03,8541900.0,-0.020648933730795682,8541900.0,14666900.0,-0.4176069926160265
2025-04-04,8005100.0,-0.06284316135754342,8005100.0,14666900.0,-0.4542064103525626
2025-04-07,7449850.0,-0.06936203170478816,7449850.0,14666900.0,-0.4920637626219583
2025-04-08,7841000.0,0.05250441284052698,7841000.0,14666900.0,-0.4653948687179976
2025-04-09,7600150.0,-0.03071674531309787,7600150.0,14666900.0,-0.4818161983786622
2025-04-10,8031400.0,0.056742301138793305,8031400.0,14666900.0,-0.45241325706181945
2025-04-11,8008900.0,-0.0028015040964215476,8008900.0,14666900.0,-0.45394732356530687
