date,portfolio_value,total_value,peak,drawdown,daily_return
2019-10-21,8624800.0,9078736.842105264,12700831.578947369,-0.2851856364150213,0.013871255936427351
2019-10-23,8665700.0,9121789.47368421,12700831.578947369,-0.28179588738076833,0.004742138948149455
2019-10-24,8764600.0,9225894.736842105,12700831.578947369,-0.27359915927593637,0.011412811428967107
2019-10-25,8881350.0,9348789.47368421,12700831.578947369,-0.2639230419226591,0.013320630719028781
2019-10-28,8983800.0,9456631.578947369,12700831.578947369,-0.25543209354712787,0.011535408468307251
2019-10-29,8999750.0,9473421.05263158,12700831.578947369,-0.2541101743027187,0.0017754179745763654
2019-10-30,9061350.0,9538263.157894738,12700831.578947369,-0.24900483101396587,0.00684463457318274
2019-10-31,8904550.0,9373210.52631579,12700831.578947369,-0.2620002502944275,-0.017304264817052717
2019-11-01,9014150.0,9488578.94736842,12700831.578947369,-0.2529167174300233,0.012308314288762334
2019-11-05,9079000.0,9556842.105263159,12700831.578947369,-0.24754201755541905,0.007194244604316724
2019-11-06,9042750.0,9518684.210526315,12700831.578947369,-0.25054637947453096,-0.003992730476924833
2019-11-07,9029400.0,9504631.578947369,12700831.578947369,-0.2516528134502589,-0.0014763208094881186
2019-11-08,9148500.0,9630000.0,12700831.578947369,-0.24178193056567374,0.01319024519901646
2019-11-11,9351200.0,9843368.421052633,12700831.578947369,-0.22498236750349535,0.022156637700169624
2019-11-12,9371350.0,9864578.94736842,12700831.578947369,-0.2233123566712168,0.002154803661561955
2019-11-13,9359750.0,9852368.421052633,12700831.578947369,-0.22427375248533243,-0.001237815256072916
2019-11-14,9346450.0,9838368.421052633,12700831.578947369,-0.22537604251358587,-0.0014209781244156616
2019-11-15,9587800.0,10092421.05263158,12700831.578947369,-0.20537320805351328,0.02582263854190625
2019-11-18,9953000.0,10476842.105263159,12700831.578947369,-0.17510581569876482,0.03809007280085108
2019-11-19,10087550.0,10618473.684210528,12700831.578947369,-0.1639544530445167,0.01351853712448503
2019-11-20,10315900.0,10858842.105263159,12700831.578947369,-0.1450290449278497,0.022636814687411633
2019-11-21,10183650.0,10719631.578947369,12700831.578947369,-0.15598978599826452,-0.012820015703913445
2019-11-22,10362650.0,10908052.631578948,12700831.578947369,-0.14115445403906413,0.017577194817182562
2019-11-25,10425250.0,10973947.368421054,12700831.578947369,-0.13596623180081865,0.006040925824957855
2019-11-26,10549650.0,11104894.736842105,12700831.578947369,-0.12565609048392196,0.011932567564326924
2019-11-27,10651850.0,11212473.684210528,12700831.578947369,-0.11718586184576386,0.009687525178560641
2019-11-28,10570000.0,11126315.789473685,12700831.578947369,-0.12396950386174467,-0.007684111210728761
2019-11-29,10800150.0,11368578.94736842,12700831.578947369,-0.10489491363599075,0.021773888363292304
2019-12-02,10875050.0,11447421.05263158,12700831.578947369,-0.09868728031898451,0.006935088864506556
2019-12-03,10945250.0,11521315.789473685,12700831.578947369,-0.09286917806459422,0.006455142734975938
2019-12-04,10833150.0,11403315.789473685,12700831.578947369,-0.10215990830273029,-0.010241885749526003
2019-12-05,10721450.0,11285736.842105264,12700831.578947369,-0.11141748696106926,-0.010310943723663035
2019-12-06,10799050.0,11367421.05263158,12700831.578947369,-0.1049860804804327,0.007237826973030659
2019-12-09,10744600.0,11310105.263157895,12700831.578947369,-0.10949883928031239,-0.005042110185618176
2019-12-10,10871800.0,11444000.0,12700831.578947369,-0.09895663690483594,0.011838504923403326
2019-12-11,10920750.0,11495526.315789474,12700831.578947369,-0.09489971232716632,0.004502474291285807
2019-12-12,11024550.0,11604789.47368421,12700831.578947369,-0.08629687736982002,0.009504841700432642
2019-12-13,11012500.0,11592105.263157895,12700831.578947369,-0.0872955687112075,-0.001093015134404518
2019-12-16,11021350.0,11601421.05263158,12700831.578947369,-0.08656209000819674,0.000803632236095364
2019-12-17,11153500.0,11740526.315789474,12700831.578947369,-0.07560963683273123,0.011990364156841071
2019-12-18,11182650.0,11771210.52631579,12700831.578947369,-0.07319371545501789,0.0026135293853946084
2019-12-19,11321750.0,11917631.578947369,12700831.578947369,-0.06166525358057781,0.012438912064671737
2019-12-20,11471950.0,12075736.842105264,12700831.578947369,-0.04921683536676835,0.013266500320180175
2019-12-23,11592850.0,12203000.0,12700831.578947369,-0.03919677037309621,0.010538748861353087
2019-12-24,11539350.0,12146684.210526315,12700831.578947369,-0.04363079417095779,-0.004614913502719364
2019-12-25,11524550.0,12131105.263157895,12700831.578947369,-0.0448574026234503,-0.0012825679089376596
2019-12-26,11660950.0,12274684.210526315,12700831.578947369,-0.03355271391264068,0.011835603125501581
2019-12-27,11616650.0,12228052.631578948,12700831.578947369,-0.03722425137516894,-0.0037990043692837094
2019-12-30,11659900.0,12273578.947368423,12700831.578947369,-0.03363973680960792,0.0037231043373089356
2020-01-06,11659750.0,12273421.05263158,12700831.578947369,-0.03365216865203192,-1.2864604327700313e-05
2020-01-07,11772000.0,12391578.947368423,12700831.578947369,-0.024349006571471835,0.009627136087823507
2020-01-08,11535850.0,12143000.0,12700831.578947369,-0.043920870494182356,-0.02006031260618424
2020-01-09,11855300.0,12479263.157894738,12700831.578947369,-0.017445190078726667,0.027691934274457486
2020-01-10,12001900.0,12633578.947368423,12700831.578947369,-0.00529513608309105,0.012365777331657668
2020-01-14,12230500.0,12874210.52631579,12874210.52631579,0.0,0.019046984227497177
2020-01-15,12275300.0,12921368.421052633,12921368.421052633,0.0,0.0036629737132578555
2020-01-16,12571350.0,13233000.0,13233000.0,0.0,0.024117536842276577
2020-01-17,12822150.0,13497000.0,13497000.0,0.0,0.01995012468827939
2020-01-20,13141200.0,13832842.105263159,13832842.105263159,0.0,0.024882722476339936
2020-01-21,13647100.0,14365368.421052633,14365368.421052633,0.0,0.038497245304842886
2020-01-22,14126950.0,14870473.684210528,14870473.684210528,0.0,0.03516131632361463
2020-01-23,14005550.0,14742684.210526317,14870473.684210528,-0.008593503905655489,-0.008593503905655497
2020-01-24,14496400.0,15259368.421052633,15259368.421052633,0.0,0.03504682072464127
2020-01-27,15254000.0,16056842.105263159,16056842.105263159,0.0,0.05226125106923085
2020-01-28,15480100.0,16294842.105263159,16294842.105263159,0.0,0.014822341680870599
2020-01-29,16320050.0,17179000.0,17179000.0,0.0,0.054259985400611166
2020-01-30,17118900.0,18019894.736842107,18019894.736842107,0.0,0.04894899219058768
2020-01-31,18187400.0,19144631.57894737,19144631.57894737,0.0,0.06241639357668993
2020-02-03,16380050.0,17242157.89473684,19144631.57894737,-0.0993737422611259,-0.09937374226112594
2020-02-04,15103000.0,15897894.736842105,19144631.57894737,-0.1695899358896819,-0.07796374247941851
2020-02-05,14767850.0,15545105.263157895,19144631.57894737,-0.18801752861871407,-0.022190955439316706
2020-02-06,14019350.0,14757210.52631579,19144631.57894737,-0.229172394075019,-0.050684425965864977
2020-02-07,14339750.0,15094473.684210528,19144631.57894737,-0.21155580236867277,0.022854126617853243
2020-02-10,15385900.0,16195684.210526317,19144631.57894737,-0.15403521119016456,0.07295454941683088
2020-02-12,15996350.0,16838263.157894738,19144631.57894737,-0.12047076547499914,0.03967593705925543
2020-02-13,15416850.0,16228263.157894738,19144631.57894737,-0.15233348362052845,-0.03622701428763442
2020-02-14,15762400.0,16592000.0,19144631.57894737,-0.13333406644160245,0.022413787511716077
2020-02-17,16697500.0,17576315.789473686,19144631.57894737,-0.0819193507593168,0.05932472212353468
2020-02-18,15877050.0,16712684.210526317,19144631.57894737,-0.12703025171272414,-0.04913609821829623
2020-02-19,15789850.0,16620894.736842105,19144631.57894737,-0.1318247797926037,-0.005492204156313796
2020-02-20,15778400.0,16608842.105263159,19144631.57894737,-0.13245433651868874,-0.0007251493839396383
2020-02-21,15801500.0,16633157.894736843,19144631.57894737,-0.13118422644248212,0.001464026770775284
2020-02-25,15299000.0,16104210.52631579,19144631.57894737,-0.15881324433398947,-0.03180077840711326
2020-02-26,14528650.0,15293315.789473685,19144631.57894737,-0.20116949096627337,-0.0503529642460292
2020-02-27,14219900.0,14968315.789473685,19144631.57894737,-0.218145529322498,-0.02125111417784864
2020-02-28,13264450.0,13962578.947368423,19144631.57894737,-0.27067915150048927,-0.06719104916349616
2020-03-02,13759550.0,14483736.842105264,19144631.57894737,-0.2434570086983296,0.0373253319964264
2020-03-03,13472150.0,14181210.52631579,19144631.57894737,-0.25925915743866634,-0.020887310994909036
2020-03-04,13656050.0,14374789.47368421,19144631.57894737,-0.24914776163717742,0.013650382455658416
2020-03-05,13391200.0,14096000.0,19144631.57894737,-0.2637100410174077,-0.01939433437926774
2020-03-06,13060600.0,13748000.0,19144631.57894737,-0.2818874605496113,-0.024687854710556234
2020-03-09,11401650.0,12001736.842105264,19144631.57894737,-0.37310170777571283,-0.12701943249161596
2020-03-10,11714650.0,12331210.52631579,19144631.57894737,-0.3558919911587143,0.02745216701091513
2020-03-11,11219090.0,11809568.421052633,19144631.57894737,-0.3831394261961577,-0.04230258693174782
2020-03-12,10479610.0,11031168.421052633,19144631.57894737,-0.4237983439084201,-0.06591265423488002
2020-03-13,9434470.0,9931021.05263158,19144631.57894737,-0.48126340213554436,-0.09973081059314237
2020-03-16,9990440.0,10516252.631578948,19144631.57894737,-0.45069443680789995,0.058929648406322865
2020-03-17,10550750.0,11106052.631578948,19144631.57894737,-0.4198868447386652,0.05608461689375033
2020-03-18,10311320.0,10854021.05263158,19144631.57894737,-0.4330514532038664,-0.022693173471080352
2020-03-19,9963760.0,10488168.421052633,19144631.57894737,-0.45216138645435844,-0.03370664473607643
2020-03-23,10019060.0,10546378.94736842,19144631.57894737,-0.44912081990828817,0.005550113611728635
2020-03-24,10680030.0,11242136.842105264,19144631.57894737,-0.4127786269615228,0.06597125878076393
2020-03-25,11293600.0,11888000.0,19144631.57894737,-0.3790426339113892,0.05745021315483201
2020-03-26,11669810.0,12284010.52631579,19144631.57894737,-0.35835743426767985,0.033311787206913746
2020-03-27,12478790.0,13135568.421052633,19144631.57894737,-0.3138771897027612,0.06932246540432119
2020-03-30,13071390.0,13759357.894736843,19144631.57894737,-0.28129419268284633,0.04748857862020284
2020-03-31,12917450.0,13597315.789473685,19144631.57894737,-0.2897582942036795,-0.011776865352498889
2020-04-01,12112200.0,12749684.210526315,19144631.57894737,-0.33403345173031884,-0.06233815497640793
2020-04-02,12089350.0,12725631.578947369,19144631.57894737,-0.33528981602647984,-0.0018865276332953318
2020-04-03,11703120.0,12319073.684210528,19144631.57894737,-0.3565259465344139,-0.031947954191085426
2020-04-06,12683000.0,13350526.315789474,19144631.57894737,-0.3026490867303738,0.08372809985713214
2020-04-07,13004100.0,13688526.315789474,19144631.57894737,-0.28499400683990017,0.025317353938342668
2020-04-08,12941050.0,13622157.894736843,19144631.57894737,-0.28846069256738177,-0.00484847086688045
2020-04-09,12852850.0,13529315.789473685,19144631.57894737,-0.2933102037674434,-0.006815521151684045
2020-04-10,12921450.0,13601526.315789474,19144631.57894737,-0.28953836172295105,0.005337337633287476
2020-04-13,13036550.0,13722684.210526317,19144631.57894737,-0.2832098045899908,0.008907669030952414
2020-04-14,13197600.0,13892210.52631579,19144631.57894737,-0.274354773084663,0.012353728555484222
2020-04-15,13057650.0,13744894.736842105,19144631.57894737,-0.2820496607541485,-0.010604200763775218
2020-04-16,13669100.0,14388526.315789474,19144631.57894737,-0.24843023191880093,0.04682695584580698
2020-04-17,13623100.0,14340105.263157895,19144631.57894737,-0.25095945544717774,-0.003365254479080537
2020-04-20,13671500.0,14391052.631578948,19144631.57894737,-0.24829827243036384,0.003552789012779778
2020-04-21,13192600.0,13886947.368421054,19144631.57894737,-0.2746296886855735,-0.0350290750832023
2020-04-22,13013800.0,13698736.842105264,19144631.57894737,-0.2844606705741337,-0.013553052468808335
2020-04-23,13284200.0,13983368.421052633,19144631.57894737,-0.26959323487689274,0.02077794341391459
2020-04-24,13141250.0,13832894.736842105,19144631.57894737,-0.2774530719069246,-0.010760903930985832
2020-04-27,13431750.0,14138684.210526317,19144631.57894737,-0.26148047549402326,0.02210596404451648
2020-04-28,13300400.0,14000421.05263158,19144631.57894737,-0.2687025083299427,-0.009779068252461554
2020-04-30,13365200.0,14068631.578947369,19144631.57894737,-0.2651396021421423,0.004872033923791763
2020-05-01,13347300.0,14049789.47368421,19144631.57894737,-0.2661237999934021,-0.001339299075210354
2020-05-07,13758200.0,14482315.789473685,19144631.57894737,-0.24353123591057546,0.03078525244806074
2020-05-08,13890300.0,14621368.421052633,19144631.57894737,-0.23626796573451947,0.009601546713959852
2020-05-11,14050450.0,14789947.368421054,19144631.57894737,-0.2274624190373555,0.011529628589735275
2020-05-12,14247200.0,14997052.631578948,19144631.57894737,-0.21664449014152654,0.014003110220669024
2020-05-13,14002650.0,14739631.578947369,19144631.57894737,-0.2300906121820601,-0.01716477623673429
2020-05-14,13603900.0,14319894.736842105,19144631.57894737,-0.2520151313546741,-0.028476752614683742
2020-05-15,13347450.0,14049947.368421054,19144631.57894737,-0.26611555252537467,-0.018851211784855715
2020-05-18,13181050.0,13874789.47368421,19144631.57894737,-0.2752647437236769,-0.012466800774679876
2020-05-19,13167950.0,13861000.0,19144631.57894737,-0.2759850225980624,-0.0009938510209732687
2020-05-20,13300750.0,14000789.47368421,19144631.57894737,-0.268683264237879,0.010085092971950926
2020-05-21,13441850.0,14149315.789473685,19144631.57894737,-0.26092514598018407,0.01060842433697351
2020-05-22,13246550.0,13943736.842105264,19144631.57894737,-0.271663349351749,-0.014529250066025123
2020-05-25,13528000.0,14240000.0,19144631.57894737,-0.2561883501764958,0.021247041682551204
2020-05-26,13507700.0,14218631.578947369,19144631.57894737,-0.2573045075161925,-0.0015005913660555148
2020-05-27,13572750.0,14287105.263157895,19144631.57894737,-0.25372785554834665,0.004815771745004582
2020-05-28,13576550.0,14291105.263157895,19144631.57894737,-0.2535189196916547,0.00027997273949642576
2020-05-29,14276800.0,15028210.52631579,19144631.57894737,-0.21501698978413628,0.051577904548651965
2020-06-01,14414000.0,15172631.578947369,19144631.57894737,-0.20747330569515157,0.009609996637902185
2020-06-02,14751600.0,15528000.0,19144631.57894737,-0.18891100432167326,0.02342167337310941
2020-06-03,14769950.0,15547315.789473685,19144631.57894737,-0.18790206406633164,0.0012439328615201362
2020-06-04,14600400.0,15368842.105263159,19144631.57894737,-0.19722445209320738,-0.011479388894342857
2020-06-05,14466800.0,15228210.52631579,19144631.57894737,-0.20457019694953651,-0.00915043423467854
2020-06-08,14471600.0,15233263.157894738,19144631.57894737,-0.20430627797266235,0.00033179417701223457
2020-06-09,14468700.0,15230210.52631579,19144631.57894737,-0.2044657290211905,-0.0002003924928827283
2020-06-10,14463850.0,15225105.263157895,19144631.57894737,-0.2047323971540737,-0.00033520634196582133
2020-06-11,14029900.0,14768315.789473685,19144631.57894737,-0.22859232215709777,-0.030002385257037356
2020-06-12,14117250.0,14860263.157894738,19144631.57894737,-0.22378954660919095,0.006225988781103364
2020-06-15,13881100.0,14611684.210526317,19144631.57894737,-0.2367738104401948,-0.01672776213497673
2020-06-16,14442950.0,15203105.263157895,19144631.57894737,-0.2058815443658797,0.040475898884094086
2020-06-17,14720300.0,15495052.631578948,19144631.57894737,-0.1906319759833731,0.019203140632626958
2020-06-18,14876300.0,15659263.157894738,19144631.57894737,-0.18205460923496483,0.010597610103054933
2020-06-19,15185500.0,15984736.842105264,19144631.57894737,-0.16505382847465827,0.020784738140532166
2020-06-22,15325050.0,16131631.578947369,19144631.57894737,-0.15738093405324566,0.009189687530868351
2020-06-23,15133500.0,15930000.0,19144631.57894737,-0.1679129507241277,-0.012499143559074888
2020-06-24,15254500.0,16057368.421052633,19144631.57894737,-0.16125999318209305,0.007995506657415774
2020-06-25,15056300.0,15848736.842105264,19144631.57894737,-0.17215764760218613,-0.01299288734471804
2020-06-26,15137400.0,15934105.263157895,19144631.57894737,-0.1676985165554175,0.005386449526112003
2020-06-29,14934750.0,15720789.47368421,19144631.57894737,-0.17884084586032092,-0.013387371675452897
2020-06-30,14759400.0,15536210.52631579,19144631.57894737,-0.18848213598425284,-0.011741073670466506
2020-07-01,14766450.0,15543631.578947369,19144631.57894737,-0.188094504986969,0.0004776616935648903
2020-07-02,14291700.0,15043894.736842105,19144631.57894737,-0.21419774129342295,-0.03215058460225717
2020-07-03,14663100.0,15434842.105263159,19144631.57894737,-0.19377701045778944,0.025987111400323393
2020-07-06,14916550.0,15701631.578947369,19144631.57894737,-0.17984153864763516,0.017284885187988985
2020-07-07,14885000.0,15668421.05263158,19144631.57894737,-0.18157625608938058,-0.0021151003415669223
2020-07-08,14833150.0,15613842.105263159,19144631.57894737,-0.18442713087082263,-0.0034833725226738332
2020-07-09,14825400.0,15605684.210526317,19144631.57894737,-0.1848532500522339,-0.000522478367710133
2020-07-10,14734700.0,15510210.52631579,19144631.57894737,-0.1898402190527508,-0.006117878775614871
2020-07-13,14580500.0,15347894.736842105,19144631.57894737,-0.1983186161848313,-0.010465092604532211
2020-07-14,14299050.0,15051631.578947369,19144631.57894737,-0.21379361536008445,-0.019303178903329776
2020-07-15,14298600.0,15051157.894736843,19144631.57894737,-0.21381835776416636,-3.147062217412344e-05
2020-07-16,14356050.0,15111631.578947369,19144631.57894737,-0.21065957750970452,0.00401787587595992
2020-07-17,14379950.0,15136789.47368421,19144631.57894737,-0.20934548093735228,0.0016648033407518081
2020-07-20,14400450.0,15158368.421052633,19144631.57894737,-0.20821832697361906,0.001425596055619316
2020-07-21,14601800.0,15370315.789473685,19144631.57894737,-0.19714747572495245,0.013982201945077932
2020-07-22,14731000.0,15506315.789473685,19144631.57894737,-0.1900436565974246,0.008848224191537968
2020-07-27,14995950.0,15785210.52631579,19144631.57894737,-0.17547587890517613,0.0179858801167605
2020-07-28,14945250.0,15731842.105263159,19144631.57894737,-0.17826352309840876,-0.0033809128464684646
2020-07-29,14746100.0,15522210.52631579,19144631.57894737,-0.18921341148267484,-0.013325304026362894
2020-07-30,14830300.0,15610842.105263159,19144631.57894737,-0.18458383276334164,0.005709984334841156
2020-07-31,14389200.0,15146526.315789474,19144631.57894737,-0.20883688707566778,-0.029743160961005488
2020-08-03,14800650.0,15579631.578947369,19144631.57894737,-0.18621408227674102,0.028594362438495446
2020-08-04,15045400.0,15837263.157894738,19144631.57894737,-0.17275696361217102,0.016536435899774604
2020-08-05,15015800.0,15806105.263157895,19144631.57894737,-0.17438446396956137,-0.001967378733699454
2020-08-06,14882350.0,15665631.578947369,19144631.57894737,-0.18172196135786314,-0.008887305371675147
2020-08-07,14840150.0,15621210.52631579,19144631.57894737,-0.18404224902954794,-0.0028355736829197564
2020-08-11,14933150.0,15719105.263157895,19144631.57894737,-0.17892881885261228,0.0062667830176919015
2020-08-12,14677200.0,15449684.210526317,19144631.57894737,-0.19300174846322174,-0.017139719349232974
2020-08-13,14820300.0,15600315.789473685,19144631.57894737,-0.1851336639651627,0.009749816041206616
2020-08-14,14710150.0,15484368.421052633,19144631.57894737,-0.19119005465322142,-0.007432373163836048
2020-08-17,14490800.0,15253473.684210528,19144631.57894737,-0.20325060206516596,-0.014911472690625205
2020-08-18,14571500.0,15338421.05263158,19144631.57894737,-0.1988134642664702,0.005569050708035483
2020-08-19,14649800.0,15420842.105263159,19144631.57894737,-0.19450828595621142,0.005373503071063324
2020-08-20,14435150.0,15194894.736842105,19144631.57894737,-0.2063104127033001,-0.014652077161462995
2020-08-21,14395600.0,15153263.157894738,19144631.57894737,-0.20848499510650226,-0.002739839904677077
2020-08-24,14504300.0,15267684.210526317,19144631.57894737,-0.20250832994270754,0.0075509183361583965
2020-08-25,14345000.0,15100000.0,19144631.57894737,-0.2112671409877168,-0.010982949883827642
2020-08-26,14393450.0,15151000.0,19144631.57894737,-0.20860320881489386,0.0033774834437085843
2020-08-27,14426250.0,15185526.315789474,19144631.57894737,-0.2067997624729208,0.002278814321792222
2020-08-28,13942650.0,14676473.684210528,19144631.57894737,-0.2333895993929863,-0.033522225110475645
2020-08-31,14260150.0,15010684.210526317,19144631.57894737,-0.21593245873516825,0.02277185470480858
2020-09-01,14250050.0,15000052.631578948,19144631.57894737,-0.21648778824900752,-0.000708267444592181
2020-09-02,14271700.0,15022842.105263159,19144631.57894737,-0.215297403697065,0.0015192929147616052
2020-09-03,14300750.0,15053421.05263158,19144631.57894737,-0.2137001440557749,0.0020354968223827985
2020-09-04,14035050.0,14773736.842105264,19144631.57894737,-0.22830915908815994,-0.018579445133996453
2020-09-07,13746900.0,14470421.05263158,19144631.57894737,-0.24415254516863324,-0.020530742676371005
2020-09-08,13884500.0,14615263.157894738,19144631.57894737,-0.23658686783157568,0.010009529421178609
2020-09-09,13796350.0,14522473.684210528,19144631.57894737,-0.24143362987562814,-0.0063488062227663455
2020-09-10,13704350.0,14425631.578947369,19144631.57894737,-0.24649207693238176,-0.006668430418190319
2020-09-11,13764850.0,14489315.789473685,19144631.57894737,-0.24316559816136446,0.004414656660111538
2020-09-14,13804850.0,14531421.05263158,19144631.57894737,-0.2409662733540803,0.002905952480412033
2020-09-15,13987650.0,14723842.105263159,19144631.57894737,-0.23091535898479165,0.013241723017635154
2020-09-16,14234000.0,14983157.894736843,19144631.57894737,-0.2173702673279303,0.01761196484041272
2020-09-17,14391150.0,15148578.947368423,19144631.57894737,-0.20872966999131262,0.011040466488689171
2020-09-18,14409150.0,15167526.315789474,19144631.57894737,-0.2077399738280348,0.001250768701597682
2020-09-23,14747850.0,15524052.631578948,19144631.57894737,-0.1891171910223561,0.023505897294427536
2020-09-24,14281300.0,15032947.368421054,19144631.57894737,-0.2147695657433168,-0.031635119695413216
2020-09-25,14701100.0,15474842.105263159,19144631.57894737,-0.19168765189086948,0.029395083080671958
2020-09-28,14561250.0,15327631.578947369,19144631.57894737,-0.19937704124833674,-0.009512893592996452
2020-09-29,14782500.0,15560526.315789474,19144631.57894737,-0.18721202590804623,0.015194437290754648
2020-09-30,14511350.0,15275105.263157895,19144631.57894737,-0.20212069894542378,-0.018342634872315244
2020-10-02,8010800.0,8432421.05263158,19144631.57894737,-0.5595412208452005,-0.4479631460890957
2020-10-05,8250600.0,8684842.105263159,19144631.57894737,-0.5463562686255319,0.029934588305787324
2020-10-06,8313900.0,8751473.684210526,19144631.57894737,-0.5428758371180048,0.007672169296778275
2020-10-07,8425050.0,8868473.684210526,19144631.57894737,-0.5367644633097639,0.013369176920578818
2020-10-08,8406300.0,8848736.842105264,19144631.57894737,-0.5377953968131783,-0.002225506080082429
2020-10-09,8462450.0,8907842.105263159,19144631.57894737,-0.5347080946149532,0.006679514173893342
2020-10-12,8518750.0,8967105.263157895,19144631.57894737,-0.5316125449487008,0.0066529196627453935
2020-10-13,8620350.0,9074052.631578948,19144631.57894737,-0.526026259938199,0.01192663242846681
2020-10-14,8686500.0,9143684.210526315,19144631.57894737,-0.5223891265381528,0.007673702343872213
2020-10-15,8620550.0,9074263.157894738,19144631.57894737,-0.5260152633141625,-0.007592240833477093
2020-10-16,8588150.0,9040157.894736843,19144631.57894737,-0.5277967164080627,-0.0037584608870663283
2020-10-19,8853800.0,9319789.47368421,19144631.57894737,-0.5131904505316868,0.030932156517992748
2020-10-20,8913900.0,9383052.631578948,19144631.57894737,-0.5098859650087423,0.006788045810838472
2020-10-21,9059750.0,9536578.94736842,19144631.57894737,-0.5018666769301825,0.016362086180010893
2020-10-22,9055400.0,9532000.0,19144631.57894737,-0.5021058535029747,-0.00048014569938459317
2020-10-23,9165250.0,9647631.578947369,19144631.57894737,-0.49606595775097045,0.012130883229896083
2020-10-26,9010000.0,9484210.52631579,19144631.57894737,-0.5046020871592422,-0.016938981478955895
2020-10-27,9326250.0,9817105.263157895,19144631.57894737,-0.4872136754016517,0.03509988901220873
2020-10-28,9298100.0,9787473.684210528,19144631.57894737,-0.48876145023477785,-0.0030183621498457436
2020-10-29,9380100.0,9873789.47368421,19144631.57894737,-0.4842528343798454,0.008819006033490506
2020-10-30,9064100.0,9541157.894736843,19144631.57894737,-0.5016275003573902,-0.03368834020959255
2020-11-02,9065000.0,9542105.263157895,19144631.57894737,-0.5015780155492264,9.929281450982153e-05
2020-11-04,9279850.0,9768263.157894738,19144631.57894737,-0.48976489217810126,0.023701047986762314
2020-11-05,9391400.0,9885684.210526315,19144631.57894737,-0.48363152512178764,0.012020668437528581
2020-11-06,9481300.0,9980315.789473685,19144631.57894737,-0.47868854261741645,0.009572587686606848
2020-11-09,9710700.0,10221789.47368421,19144631.57894737,-0.4660754148476418,0.02419499435731387
2020-11-10,9467500.0,9965789.47368421,19144631.57894737,-0.4794473096759295,-0.02504453849876942
2020-11-11,9613950.0,10119947.368421054,19144631.57894737,-0.4713950317252603,0.015468708740427939
2020-11-12,9648450.0,10156263.157894738,19144631.57894737,-0.46949811407897774,0.003588535409483118
2020-11-13,9724350.0,10236157.894736843,19144631.57894737,-0.46532489525715603,0.007866548512973637
2020-11-16,10016850.0,10544052.631578948,19144631.57894737,-0.44924233260389057,0.030079131252988667
2020-11-17,10166050.0,10701105.263157895,19144631.57894737,-0.4410388510727207,0.014894902089978235
2020-11-18,10158600.0,10693263.157894738,19144631.57894737,-0.4414484753180773,-0.0007328313356710359
2020-11-19,10145600.0,10679578.94736842,19144631.57894737,-0.44216325588044475,-0.0012797038962063523
2020-11-20,10266000.0,10806315.789473685,19144631.57894737,-0.43554328821051935,0.011867213373285113
2020-11-24,10837700.0,11408105.263157895,19144631.57894737,-0.4041094384024105,0.05568868108318714
2020-11-25,10849000.0,11420000.0,19144631.57894737,-0.4034881291443527,0.0010426566522416802
2020-11-26,11041250.0,11622368.421052633,19144631.57894737,-0.3929176242893431,0.01772052723753359
2020-11-27,11284550.0,11878473.684210528,19144631.57894737,-0.3795402311490372,0.022035548511264658
2020-11-30,11469650.0,12073315.789473685,19144631.57894737,-0.36936285560332976,0.016402958026682457
2020-12-01,11693400.0,12308842.105263159,19144631.57894737,-0.357060382462584,0.01950800591125268
2020-12-02,11555450.0,12163631.578947369,19144631.57894737,-0.36464530389170524,-0.011797253151350384
2020-12-03,11996050.0,12627421.05263158,19144631.57894737,-0.34041974113947016,0.03812919444937246
2020-12-04,12314500.0,12962631.578947369,19144631.57894737,-0.3229103665174791,0.02654623813672008
2020-12-07,11770150.0,12389631.578947369,19144631.57894737,-0.3528404279886075,-0.04420398716959684
2020-12-08,12325450.0,12974157.894736843,19144631.57894737,-0.3223083013514851,0.04717866807134996
2020-12-09,12455450.0,13111000.0,19144631.57894737,-0.3151604957278116,0.010547282249329548
2020-12-10,12451100.0,13106421.05263158,19144631.57894737,-0.31539967230060373,-0.00034924470813979536
2020-12-11,12973100.0,13655894.736842105,19144631.57894737,-0.2866984835655454,0.041924006714266104
2020-12-14,13336250.0,14038157.894736843,19144631.57894737,-0.26673136347141424,0.027992538406394818
2020-12-15,13358400.0,14061473.684210528,19144631.57894737,-0.26551348735938063,0.001660886681038587
2020-12-16,13552750.0,14266052.631578948,19144631.57894737,-0.2548275179519887,0.014548898071625294
2020-12-17,13425000.0,14131578.947368423,19144631.57894737,-0.2618516115552525,-0.009426131227979528
2020-12-18,13409050.0,14114789.47368421,19144631.57894737,-0.2627285923221571,-0.0011880819366854034
2020-12-21,13589050.0,14304263.157894738,19144631.57894737,-0.2528316306893783,0.013423769767433313
2020-12-22,13028150.0,13713842.105263159,19144631.57894737,-0.28367166279952055,-0.041275880212376936
2020-12-23,13156550.0,13849000.0,19144631.57894737,-0.2766118301681384,0.009855581951389913
2020-12-24,13322350.0,14023526.315789474,19144631.57894737,-0.2674956288419455,0.012602087933386796
2020-12-25,13442900.0,14150421.05263158,19144631.57894737,-0.26086741370399286,0.009048703869812824
2020-12-28,13404500.0,14110000.0,19144631.57894737,-0.2629787655189857,-0.002856526493539402
2020-12-29,13391900.0,14096736.842105264,19144631.57894737,-0.26367155283328014,-0.0009399828415830314
