date,estimated_capital,peak,drawdown
2019-02-05,21992202.909424655,22991651.156,-0.04347005092387739
2019-02-06,21984333.23819178,22991651.156,-0.04381233478941967
2019-02-07,21976463.566958904,22991651.156,-0.04415461865496196
2019-02-08,21968593.89572603,22991651.156,-0.04449690252050424
2019-02-12,21937115.21079452,22991651.156,-0.04586603798267371
2019-02-13,21929245.539561644,22991651.156,-0.046208321848215994
2019-02-14,21921375.86832877,22991651.156,-0.04655060571375828
2019-02-15,21913506.19709589,22991651.156,-0.046892889579300726
2019-02-18,21889897.18339726,22991651.156,-0.047919741175927746
2019-02-19,21882027.512164384,22991651.156,-0.04826202504147003
2019-02-20,21874157.84093151,22991651.156,-0.04860430890701232
2019-02-21,21866288.16969863,22991651.156,-0.04894659277255477
2019-02-22,21858418.498465754,22991651.156,-0.04928887663809705
2019-02-25,21834809.484767124,22991651.156,-0.05031572823472407
2019-02-26,21826939.813534245,22991651.156,-0.05065801210026651
2019-02-27,21819070.14230137,22991651.156,-0.0510002959658088
2019-02-28,21811200.471068494,22991651.156,-0.051342579831351084
2019-03-01,21803330.799835615,22991651.156,-0.051684863696893533
2019-03-04,21779721.786136985,22991651.156,-0.052711715293520554
2019-03-05,21771852.11490411,22991651.156,-0.05305399915906284
2019-03-06,21763982.443671234,22991651.156,-0.053396283024605126
2019-03-07,21756112.772438355,22991651.156,-0.05373856689014757
2019-03-08,21748243.10120548,22991651.156,-0.05408085075568986
2019-03-11,21724634.08750685,22991651.156,-0.05510770235231688
2019-03-12,21716764.416273974,22991651.156,-0.05544998621785916
2019-03-13,21708894.745041095,22991651.156,-0.05579227008340161
2019-03-14,21701025.07380822,22991651.156,-0.05613455394894389
2019-03-15,21693155.402575344,22991651.156,-0.05647683781448618
2019-03-18,21669546.38887671,22991651.156,-0.05750368941111336
2019-03-19,21661676.717643835,22991651.156,-0.057845973276655645
2019-03-20,21653807.04641096,22991651.156,-0.05818825714219793
2019-03-22,21638067.703945205,22991651.156,-0.058872824873282666
2019-03-25,21614458.690246575,22991651.156,-0.05989967646990968
2019-03-26,21606589.0190137,22991651.156,-0.06024196033545197
2019-03-27,21598719.34778082,22991651.156,-0.06058424420099442
2019-03-28,21590849.676547945,22991651.156,-0.0609265280665367
2019-03-29,21582980.00531507,22991651.156,-0.06126881193207898
2019-04-01,21559370.99161644,22991651.156,-0.062295663528706004
2019-04-02,21551501.32038356,22991651.156,-0.06263794739424845
2019-04-03,21543631.649150684,22991651.156,-0.06298023125979074
2019-04-04,21535761.97791781,22991651.156,-0.06332251512533302
2019-04-05,21527892.30668493,22991651.156,-0.06366479899087547
2019-04-08,21504283.2929863,22991651.156,-0.0646916505875025
2019-04-09,21496413.621753424,22991651.156,-0.06503393445304477
2019-04-10,21488543.95052055,22991651.156,-0.06537621831858706
2019-04-11,21480674.27928767,22991651.156,-0.0657185021841295
2019-04-12,21472804.608054794,22991651.156,-0.06606078604967179
2019-04-15,21449195.594356164,22991651.156,-0.06708763764629881
2019-04-16,21441325.92312329,22991651.156,-0.0674299215118411
2019-04-17,21433456.25189041,22991651.156,-0.06777220537738354
2019-04-18,21425586.580657534,22991651.156,-0.06811448924292583
2019-04-19,21417716.909424655,22991651.156,-0.06845677310846827
2019-04-22,21394107.89572603,22991651.156,-0.06948362470509513
2019-04-23,21386238.22449315,22991651.156,-0.06982590857063758
2019-04-24,21378368.553260274,22991651.156,-0.07016819243617986
2019-04-25,21370498.882027395,22991651.156,-0.07051047630172232
2019-04-26,21362629.21079452,22991651.156,-0.0708527601672646
2019-05-07,21276062.827232875,22991651.156,-0.07461788268823039
2019-05-08,21268193.156,22991651.156,-0.07496016655377268
2019-05-09,21260323.48476712,22991651.156,-0.07530245041931512
2019-05-10,21252453.813534245,22991651.156,-0.0756447342848574
2019-05-13,21228844.799835615,22991651.156,-0.07667158588148443
2019-05-14,21220975.12860274,22991651.156,-0.07701386974702672
2019-05-15,21213105.45736986,22991651.156,-0.07735615361256916
2019-05-16,21205235.786136985,22991651.156,-0.07769843747811145
2019-05-17,21197366.11490411,22991651.156,-0.07804072134365372
2019-05-20,21173757.10120548,22991651.156,-0.07906757294028074
2019-05-21,21165887.4299726,22991651.156,-0.0794098568058232
2019-05-22,21158017.758739725,22991651.156,-0.07975214067136548
2019-05-23,21150148.08750685,22991651.156,-0.08009442453690777
2019-05-24,21142278.416273974,22991651.156,-0.08043670840245006
2019-05-27,21118669.40257534,22991651.156,-0.08146355999907723
2019-05-28,21110799.731342465,22991651.156,-0.08180584386461952
2019-05-29,21102930.060109586,22991651.156,-0.08214812773016196
2019-05-30,21095060.388876714,22991651.156,-0.08249041159570408
2019-05-31,21087190.717643835,22991651.156,-0.08283269546124654
2019-06-03,21063581.703945205,22991651.156,-0.08385954705787356
2019-06-04,21055712.032712325,22991651.156,-0.084201830923416
2019-06-05,21047842.361479454,22991651.156,-0.08454411478895812
2019-06-06,21039972.690246575,22991651.156,-0.08488639865450057
2019-06-07,21032103.0190137,22991651.156,-0.08522868252004286
2019-06-10,21008494.005315065,22991651.156,-0.08625553411667004
2019-06-11,21000624.334082194,22991651.156,-0.08659781798221217
2019-06-12,20992754.662849315,22991651.156,-0.08694010184775461
2019-06-13,20984884.99161644,22991651.156,-0.0872823857132969
2019-06-14,20977015.32038356,22991651.156,-0.08762466957883934
2019-06-17,20953406.30668493,22991651.156,-0.08865152117546636
2019-06-18,20945536.635452054,22991651.156,-0.08899380504100865
2019-06-19,20937666.96421918,22991651.156,-0.08933608890655094
2019-06-20,20929797.2929863,22991651.156,-0.08967837277209338
2019-06-21,20921927.621753424,22991651.156,-0.09002065663763567
2019-06-24,20898318.608054794,22991651.156,-0.09104750823426268
2019-06-25,20890448.93682192,22991651.156,-0.09138979209980497
2019-06-26,20882579.26558904,22991651.156,-0.09173207596534742
2019-06-27,20874709.594356164,22991651.156,-0.0920743598308897
2019-06-28,20866839.923123285,22991651.156,-0.09241664369643215
2019-07-01,20843230.90942466,22991651.156,-0.09344349529305901
2019-07-02,20835361.23819178,22991651.156,-0.09378577915860145
2019-07-03,20827491.566958904,22991651.156,-0.09412806302414374
2019-07-04,20819621.895726025,22991651.156,-0.09447034688968618
2019-07-05,20811752.22449315,22991651.156,-0.09481263075522847
2019-07-08,20788143.21079452,22991651.156,-0.09583948235185549
2019-07-09,20780273.539561644,22991651.156,-0.09618176621739778
2019-07-10,20772403.868328765,22991651.156,-0.09652405008294022
2019-07-11,20764534.19709589,22991651.156,-0.09686633394848251
2019-07-12,20756664.525863014,22991651.156,-0.09720861781402479
2019-07-16,20725185.840931505,22991651.156,-0.09857775327619427
2019-07-17,20717316.16969863,22991651.156,-0.09892003714173654
2019-07-18,20709446.49846575,22991651.156,-0.099262321007279
2019-07-19,20701576.82723288,22991651.156,-0.09960460487282112
2019-07-22,20677967.813534245,22991651.156,-0.1006314564694483
2019-07-23,20670098.14230137,22991651.156,-0.10097374033499058
2019-07-24,20662228.471068494,22991651.156,-0.10131602420053287
2019-07-25,20654358.79983562,22991651.156,-0.10165830806607515
2019-07-26,20646489.12860274,22991651.156,-0.1020005919316176
2019-07-29,20622880.11490411,22991651.156,-0.10302744352824462
2019-07-30,20615010.44367123,22991651.156,-0.10336972739378707
2019-07-31,20607140.772438355,22991651.156,-0.10371201125932936
2019-08-01,20599271.10120548,22991651.156,-0.10405429512487165
2019-08-02,20591401.429972604,22991651.156,-0.10439657899041392
2019-08-05,20567792.41627397,22991651.156,-0.10542343058704111
2019-08-06,20559922.745041095,22991651.156,-0.10576571445258338
2019-08-07,20552053.07380822,22991651.156,-0.10610799831812567
2019-08-08,20544183.402575344,22991651.156,-0.10645028218366796
2019-08-09,20536313.731342465,22991651.156,-0.1067925660492104
2019-08-13,20504835.04641096,22991651.156,-0.10816170151137972
2019-08-14,20496965.375178084,22991651.156,-0.108503985376922
2019-08-15,20489095.703945205,22991651.156,-0.10884626924246445
2019-08-16,20481226.03271233,22991651.156,-0.10918855310800674
2019-08-19,20457617.0190137,22991651.156,-0.11021540470463376
2019-08-20,20449747.347780824,22991651.156,-0.11055768857017603
2019-08-21,20441877.676547945,22991651.156,-0.11089997243571849
2019-08-22,20434008.00531507,22991651.156,-0.11124225630126076
2019-08-23,20426138.33408219,22991651.156,-0.11158454016680322
2019-08-26,20402529.32038356,22991651.156,-0.11261139176343024
2019-08-27,20394659.649150684,22991651.156,-0.11295367562897252
2019-08-28,20386789.97791781,22991651.156,-0.1132959594945148
2019-08-29,20378920.30668493,22991651.156,-0.11363824336005725
2019-08-30,20371050.635452054,22991651.156,-0.11398052722559954
2019-09-02,20347441.621753424,22991651.156,-0.11500737882222656
2019-09-03,20339571.95052055,22991651.156,-0.11534966268776885
2019-09-04,20331702.27928767,22991651.156,-0.11569194655331129
2019-09-05,20323832.608054794,22991651.156,-0.11603423041885358
2019-09-06,20315962.936821915,22991651.156,-0.11637651428439602
2019-09-09,20292353.92312329,22991651.156,-0.11740336588102288
2019-09-10,20284484.25189041,22991651.156,-0.11774564974656533
2019-09-11,20276614.580657534,22991651.156,-0.1180879336121076
2019-09-12,20268744.90942466,22991651.156,-0.1184302174776499
2019-09-13,20260875.23819178,22991651.156,-0.11877250134319235
2019-09-17,20229396.553260274,22991651.156,-0.12014163680536165
2019-09-18,20221526.882027395,22991651.156,-0.12048392067090409
2019-09-19,20213657.21079452,22991651.156,-0.12082620453644638
2019-09-20,20205787.539561644,22991651.156,-0.12116848840198867
2019-09-24,20174308.854630135,22991651.156,-0.12253762386415813
2019-09-25,20166439.18339726,22991651.156,-0.12287990772970042
2019-09-26,20158569.512164384,22991651.156,-0.12322219159524271
2019-09-27,20150699.840931505,22991651.156,-0.12356447546078515
2019-09-30,20127090.827232875,22991651.156,-0.12459132705741217
2019-10-01,20119221.156,22991651.156,-0.12493361092295446
2019-10-02,20137763.071713116,22991651.156,-0.12412714793396301
2019-10-03,20156304.98742623,22991651.156,-0.12332068494497171
2019-10-04,20174846.903139345,22991651.156,-0.12251422195598026
2019-10-07,20230472.650278687,22991651.156,-0.12009483298900624
2019-10-08,20249014.565991804,22991651.156,-0.11928837000001478
2019-10-09,20267556.481704917,22991651.156,-0.11848190701102349
2019-10-10,20286098.397418033,22991651.156,-0.11767544402203203
2019-10-11,20304640.313131146,22991651.156,-0.11686898103304075
2019-10-15,20378807.975983605,22991651.156,-0.11364312907707527
2019-10-16,20397349.89169672,22991651.156,-0.11283666608808382
2019-10-17,20415891.807409834,22991651.156,-0.11203020309909252
2019-10-18,20434433.72312295,22991651.156,-0.11122374011010107
2019-10-21,20490059.470262296,22991651.156,-0.10880435114312688
2019-10-23,20527143.301688522,22991651.156,-0.1071914251651443
2019-10-24,20545685.21740164,22991651.156,-0.10638496217615284
2019-10-25,20564227.13311475,22991651.156,-0.10557849918716156
2019-10-28,20619852.880254097,22991651.156,-0.10315911022018737
2019-10-29,20638394.795967214,22991651.156,-0.10235264723119591
2019-10-30,20656936.71168033,22991651.156,-0.10154618424220446
2019-10-31,20675478.62739344,22991651.156,-0.10073972125321333
2019-11-01,20694020.543106556,22991651.156,-0.09993325826422188
2019-11-05,20768188.20595902,22991651.156,-0.09670740630825624
2019-11-06,20786730.12167213,22991651.156,-0.09590094331926495
2019-11-07,20805272.037385248,22991651.156,-0.0950944803302735
2019-11-08,20823813.953098357,22991651.156,-0.09428801734128237
2019-11-11,20879439.700237703,22991651.156,-0.09186862837430818
2019-11-12,20897981.61595082,22991651.156,-0.09106216538531672
2019-11-13,20916523.531663936,22991651.156,-0.09025570239632527
2019-11-14,20935065.44737705,22991651.156,-0.08944923940733399
2019-11-15,20953607.363090165,22991651.156,-0.08864277641834253
2019-11-18,21009233.110229507,22991651.156,-0.0862233874513685
2019-11-19,21027775.025942624,22991651.156,-0.08541692446237704
2019-11-20,21046316.941655736,22991651.156,-0.08461046147338576
2019-11-21,21064858.857368853,22991651.156,-0.08380399848439431
2019-11-22,21083400.773081966,22991651.156,-0.08299753549540302
2019-11-25,21139026.520221308,22991651.156,-0.08057814652842898
2019-11-26,21157568.435934424,22991651.156,-0.07977168353943753
2019-11-27,21176110.35164754,22991651.156,-0.07896522055044608
2019-11-28,21194652.267360654,22991651.156,-0.0781587575614548
2019-11-29,21213194.18307377,22991651.156,-0.07735229457246334
2019-12-02,21268819.930213116,22991651.156,-0.07493290560548915
2019-12-03,21287361.845926233,22991651.156,-0.0741264426164977
2019-12-04,21305903.76163934,22991651.156,-0.07331997962750657
2019-12-05,21324445.67735246,22991651.156,-0.07251351663851512
2019-12-06,21342987.593065575,22991651.156,-0.07170705364952366
2019-12-09,21398613.340204917,22991651.156,-0.06928766468254963
2019-12-10,21417155.255918033,22991651.156,-0.06848120169355817
2019-12-11,21435697.17163115,22991651.156,-0.06767473870456672
2019-12-12,21454239.08734426,22991651.156,-0.0668682757155756
2019-12-13,21472781.003057376,22991651.156,-0.06606181272658415
2019-12-16,21528406.75019672,22991651.156,-0.06364242375960996
2019-12-17,21546948.665909838,22991651.156,-0.06283596077061851
2019-12-18,21565490.58162295,22991651.156,-0.06202949778162722
2019-12-19,21584032.497336067,22991651.156,-0.061223034792635765
2019-12-20,21602574.413049184,22991651.156,-0.06041657180364431
2019-12-23,21658200.160188522,22991651.156,-0.05799718283667044
2019-12-24,21676742.07590164,22991651.156,-0.05719071984767899
2019-12-25,21695283.991614755,22991651.156,-0.05638425685868754
2019-12-26,21713825.907327868,22991651.156,-0.055577793869696246
2019-12-27,21732367.823040985,22991651.156,-0.054771330880704794
2019-12-30,21787993.570180327,22991651.156,-0.052351941913730764
2020-01-06,21917786.98017213,22991651.156,-0.04670670099079109
2020-01-07,21936328.895885244,22991651.156,-0.0459002380017998
2020-01-08,21954870.81159836,22991651.156,-0.04509377501280835
2020-01-09,21973412.727311473,22991651.156,-0.04428731202381706
2020-01-10,21991954.64302459,22991651.156,-0.04348084903482561
2020-01-14,22066122.30587705,22991651.156,-0.04025499707886012
2020-01-15,22084664.22159016,22991651.156,-0.039448534089868835
2020-01-16,22103206.137303278,22991651.156,-0.03864207110087738
2020-01-17,22121748.053016394,22991651.156,-0.03783560811188593
2020-01-20,22177373.800155737,22991651.156,-0.0354162191449119
2020-01-21,22195915.715868853,22991651.156,-0.03460975615592045
2020-01-22,22214457.63158197,22991651.156,-0.033803293166929
2020-01-23,22232999.54729508,22991651.156,-0.03299683017793787
2020-01-24,22251541.463008195,22991651.156,-0.03219036718894642
2020-01-27,22307167.21014754,22991651.156,-0.029770978221972222
2020-01-28,22325709.125860658,22991651.156,-0.02896451523298077
2020-01-29,22344251.04157377,22991651.156,-0.02815805224398948
2020-01-30,22362792.957286887,22991651.156,-0.02735158925499803
2020-01-31,22381334.873,22991651.156,-0.02654512626600674
2020-02-03,22436960.620139346,22991651.156,-0.024125737299032547
2020-02-04,22455502.53585246,22991651.156,-0.023319274310041258
2020-02-05,22474044.451565575,22991651.156,-0.022512811321049805
2020-02-06,22492586.367278688,22991651.156,-0.021706348332058516
2020-02-07,22511128.282991804,22991651.156,-0.020899885343067064
2020-02-10,22566754.030131146,22991651.156,-0.018480496376093034
2020-02-12,22603837.861557376,22991651.156,-0.016867570398110293
2020-02-13,22622379.777270492,22991651.156,-0.01606110740911884
2020-02-14,22640921.69298361,22991651.156,-0.015254644420127387
2020-02-17,22696547.440122947,22991651.156,-0.012835255453153518
2020-02-18,22715089.355836064,22991651.156,-0.012028792464162066
2020-02-19,22733631.27154918,22991651.156,-0.011222329475170616
2020-02-20,22752173.187262297,22991651.156,-0.010415866486179164
2020-02-21,22770715.10297541,22991651.156,-0.009609403497187873
2020-02-25,22844882.765827868,22991651.156,-0.006383551541222391
2020-02-26,22863424.68154098,22991651.156,-0.005577088552231101
2020-02-27,22881966.597254097,22991651.156,-0.004770625563239649
2020-02-28,22900508.512967214,22991651.156,-0.003964162574248198
2020-03-02,22956134.26010656,22991651.156,-0.0015447736072740042
2020-03-03,22974676.175819673,22991651.156,-0.0007383106182827146
2020-03-04,22993218.091532785,22993218.091532785,0.0
2020-03-05,23011760.0072459,23011760.0072459,0.0
2020-03-06,23030301.922959015,23030301.922959015,0.0
2020-03-09,23085927.67009836,23085927.67009836,0.0
2020-03-10,23104469.585811477,23104469.585811477,0.0
2020-03-11,23123011.50152459,23123011.50152459,0.0
2020-03-12,23141553.417237703,23141553.417237703,0.0
2020-03-13,23160095.33295082,23160095.33295082,0.0
2020-03-16,23215721.080090165,23215721.080090165,0.0
2020-03-17,23234262.995803278,23234262.995803278,0.0
2020-03-18,23252804.911516394,23252804.911516394,0.0
2020-03-19,23271346.82722951,23271346.82722951,0.0
2020-03-23,23345514.490081966,23345514.490081966,0.0
2020-03-24,23364056.405795082,23364056.405795082,0.0
2020-03-25,23382598.321508195,23382598.321508195,0.0
2020-03-26,23401140.23722131,23401140.23722131,0.0
2020-03-27,23419682.15293443,23419682.15293443,0.0
2020-03-30,23475307.90007377,23475307.90007377,0.0
2020-03-31,23493849.815786883,23493849.815786883,0.0
2020-04-01,23512391.7315,23512391.7315,0.0
2020-04-02,23530933.647213113,23530933.647213113,0.0
2020-04-03,23549475.56292623,23549475.56292623,0.0
2020-04-06,23605101.31006557,23605101.31006557,0.0
2020-04-07,23623643.225778688,23623643.225778688,0.0
2020-04-08,23642185.1414918,23642185.1414918,0.0
2020-04-09,23660727.057204917,23660727.057204917,0.0
2020-04-10,23679268.972918034,23679268.972918034,0.0
2020-04-13,23734894.72005738,23734894.72005738,0.0
2020-04-14,23753436.63577049,23753436.63577049,0.0
2020-04-15,23771978.551483605,23771978.551483605,0.0
2020-04-16,23790520.46719672,23790520.46719672,0.0
2020-04-17,23809062.382909834,23809062.382909834,0.0
2020-04-20,23864688.13004918,23864688.13004918,0.0
2020-04-21,23883230.045762297,23883230.045762297,0.0
2020-04-22,23901771.961475406,23901771.961475406,0.0
2020-04-23,23920313.877188522,23920313.877188522,0.0
2020-04-24,23938855.79290164,23938855.79290164,0.0
2020-04-27,23994481.540040985,23994481.540040985,0.0
2020-04-28,24013023.455754098,24013023.455754098,0.0
2020-04-30,24050107.287180323,24050107.287180323,0.0
2020-05-01,24068649.20289344,24068649.20289344,0.0
2020-05-07,24179900.69717213,24179900.69717213,0.0
2020-05-08,24198442.612885248,24198442.612885248,0.0
2020-05-11,24254068.36002459,24254068.36002459,0.0
2020-05-12,24272610.275737703,24272610.275737703,0.0
2020-05-13,24291152.19145082,24291152.19145082,0.0
2020-05-14,24309694.107163936,24309694.107163936,0.0
2020-05-15,24328236.02287705,24328236.02287705,0.0
2020-05-18,24383861.77001639,24383861.77001639,0.0
2020-05-19,24402403.685729507,24402403.685729507,0.0
2020-05-20,24420945.601442624,24420945.601442624,0.0
2020-05-21,24439487.517155737,24439487.517155737,0.0
2020-05-22,24458029.432868853,24458029.432868853,0.0
2020-05-25,24513655.1800082,24513655.1800082,0.0
2020-05-26,24532197.09572131,24532197.09572131,0.0
2020-05-27,24550739.011434425,24550739.011434425,0.0
2020-05-28,24569280.927147537,24569280.927147537,0.0
2020-05-29,24587822.842860654,24587822.842860654,0.0
2020-06-01,24643448.59,24643448.59,0.0
2020-06-02,24661990.505713116,24661990.505713116,0.0
2020-06-03,24680532.421426225,24680532.421426225,0.0
2020-06-04,24699074.337139342,24699074.337139342,0.0
2020-06-05,24717616.25285246,24717616.25285246,0.0
2020-06-08,24773241.999991804,24773241.999991804,0.0
2020-06-09,24791783.915704917,24791783.915704917,0.0
2020-06-10,24810325.831418034,24810325.831418034,0.0
2020-06-11,24828867.74713115,24828867.74713115,0.0
2020-06-12,24847409.66284426,24847409.66284426,0.0
2020-06-15,24903035.409983605,24903035.409983605,0.0
2020-06-16,24921577.32569672,24921577.32569672,0.0
2020-06-17,24940119.24140984,24940119.24140984,0.0
2020-06-18,24958661.15712295,24958661.15712295,0.0
2020-06-19,24977203.072836068,24977203.072836068,0.0
2020-06-22,25032828.81997541,25032828.81997541,0.0
2020-06-23,25051370.735688522,25051370.735688522,0.0
2020-06-24,25069912.65140164,25069912.65140164,0.0
2020-06-25,25088454.567114756,25088454.567114756,0.0
2020-06-26,25106996.48282787,25106996.48282787,0.0
2020-06-29,25162622.22996721,25162622.22996721,0.0
2020-06-30,25181164.145680327,25181164.145680327,0.0
2020-07-01,25199706.06139344,25199706.06139344,0.0
2020-07-02,25218247.977106556,25218247.977106556,0.0
2020-07-03,25236789.892819673,25236789.892819673,0.0
2020-07-06,25292415.63995902,25292415.63995902,0.0
2020-07-07,25310957.555672128,25310957.555672128,0.0
2020-07-08,25329499.471385244,25329499.471385244,0.0
2020-07-09,25348041.38709836,25348041.38709836,0.0
2020-07-10,25366583.302811474,25366583.302811474,0.0
2020-07-13,25422209.04995082,25422209.04995082,0.0
2020-07-14,25440750.965663936,25440750.965663936,0.0
2020-07-15,25459292.881377053,25459292.881377053,0.0
2020-07-16,25477834.79709016,25477834.79709016,0.0
2020-07-17,25496376.712803278,25496376.712803278,0.0
2020-07-20,25552002.459942624,25552002.459942624,0.0
2020-07-21,25570544.37565574,25570544.37565574,0.0
2020-07-22,25589086.291368853,25589086.291368853,0.0
2020-07-27,25681795.869934425,25681795.869934425,0.0
2020-07-28,25700337.78564754,25700337.78564754,0.0
2020-07-29,25718879.701360654,25718879.701360654,0.0
2020-07-30,25737421.61707377,25737421.61707377,0.0
2020-07-31,25755963.532786887,25755963.532786887,0.0
2020-08-03,25811589.27992623,25811589.27992623,0.0
2020-08-04,25830131.195639342,25830131.195639342,0.0
2020-08-05,25848673.11135246,25848673.11135246,0.0
2020-08-06,25867215.027065575,25867215.027065575,0.0
2020-08-07,25885756.94277869,25885756.94277869,0.0
2020-08-11,25959924.605631147,25959924.605631147,0.0
2020-08-12,25978466.521344263,25978466.521344263,0.0
2020-08-13,25997008.437057376,25997008.437057376,0.0
2020-08-14,26015550.352770492,26015550.352770492,0.0
2020-08-17,26071176.09990984,26071176.09990984,0.0
2020-08-18,26089718.015622947,26089718.015622947,0.0
2020-08-19,26108259.931336064,26108259.931336064,0.0
2020-08-20,26126801.84704918,26126801.84704918,0.0
2020-08-21,26145343.762762293,26145343.762762293,0.0
2020-08-24,26200969.50990164,26200969.50990164,0.0
2020-08-25,26219511.425614756,26219511.425614756,0.0
2020-08-26,26238053.341327865,26238053.341327865,0.0
2020-08-27,26256595.25704098,26256595.25704098,0.0
2020-08-28,26275137.172754098,26275137.172754098,0.0
2020-08-31,26330762.919893444,26330762.919893444,0.0
2020-09-01,26349304.835606556,26349304.835606556,0.0
2020-09-02,26367846.751319673,26367846.751319673,0.0
2020-09-03,26386388.66703279,26386388.66703279,0.0
2020-09-04,26404930.582745906,26404930.582745906,0.0
2020-09-07,26460556.329885244,26460556.329885244,0.0
2020-09-08,26479098.24559836,26479098.24559836,0.0
2020-09-09,26497640.161311477,26497640.161311477,0.0
2020-09-10,26516182.07702459,26516182.07702459,0.0
2020-09-11,26534723.992737707,26534723.992737707,0.0
2020-09-14,26590349.73987705,26590349.73987705,0.0
2020-09-15,26608891.65559016,26608891.65559016,0.0
2020-09-16,26627433.57130328,26627433.57130328,0.0
2020-09-17,26645975.487016395,26645975.487016395,0.0
2020-09-18,26664517.402729508,26664517.402729508,0.0
2020-09-23,26757226.98129508,26757226.98129508,0.0
2020-09-24,26775768.897008196,26775768.897008196,0.0
2020-09-25,26794310.812721312,26794310.812721312,0.0
2020-09-28,26849936.559860658,26849936.559860658,0.0
2020-09-29,26868478.475573767,26868478.475573767,0.0
2020-09-30,26887020.391286884,26887020.391286884,0.0
2020-10-01,26905562.307,26905562.307,0.0
2020-10-02,26909324.159439724,26909324.159439724,0.0
2020-10-05,26920609.716758903,26920609.716758903,0.0
2020-10-06,26924371.569198627,26924371.569198627,0.0
2020-10-07,26928133.421638355,26928133.421638355,0.0
2020-10-08,26931895.27407808,26931895.27407808,0.0
2020-10-09,26935657.12651781,26935657.12651781,0.0
2020-10-12,26946942.68383698,26946942.68383698,0.0
2020-10-13,26950704.536276713,26950704.536276713,0.0
2020-10-14,26954466.388716437,26954466.388716437,0.0
2020-10-15,26958228.241156165,26958228.241156165,0.0
2020-10-16,26961990.09359589,26961990.09359589,0.0
2020-10-19,26973275.650915068,26973275.650915068,0.0
2020-10-20,26977037.50335479,26977037.50335479,0.0
2020-10-21,26980799.35579452,26980799.35579452,0.0
2020-10-22,26984561.208234243,26984561.208234243,0.0
2020-10-23,26988323.060673974,26988323.060673974,0.0
2020-10-26,26999608.617993146,26999608.617993146,0.0
2020-10-27,27003370.470432878,27003370.470432878,0.0
2020-10-28,27007132.3228726,27007132.3228726,0.0
2020-10-29,27010894.17531233,27010894.17531233,0.0
2020-10-30,27014656.027752053,27014656.027752053,0.0
2020-11-02,27025941.585071232,27025941.585071232,0.0
2020-11-04,27033465.289950684,27033465.289950684,0.0
2020-11-05,27037227.142390408,27037227.142390408,0.0
2020-11-06,27040988.99483014,27040988.99483014,0.0
2020-11-09,27052274.55214931,27052274.55214931,0.0
2020-11-10,27056036.404589042,27056036.404589042,0.0
2020-11-11,27059798.257028766,27059798.257028766,0.0
2020-11-12,27063560.109468494,27063560.109468494,0.0
2020-11-13,27067321.961908218,27067321.961908218,0.0
2020-11-16,27078607.519227397,27078607.519227397,0.0
2020-11-17,27082369.37166712,27082369.37166712,0.0
2020-11-18,27086131.22410685,27086131.22410685,0.0
2020-11-19,27089893.076546572,27089893.076546572,0.0
2020-11-20,27093654.928986304,27093654.928986304,0.0
2020-11-24,27108702.338745207,27108702.338745207,0.0
2020-11-25,27112464.19118493,27112464.19118493,0.0
2020-11-26,27116226.04362466,27116226.04362466,0.0
2020-11-27,27119987.896064382,27119987.896064382,0.0
2020-11-30,27131273.45338356,27131273.45338356,0.0
2020-12-01,27135035.305823285,27135035.305823285,0.0
2020-12-02,27138797.158263013,27138797.158263013,0.0
2020-12-03,27142559.010702737,27142559.010702737,0.0
2020-12-04,27146320.863142464,27146320.863142464,0.0
2020-12-07,27157606.42046164,27157606.42046164,0.0
2020-12-08,27161368.27290137,27161368.27290137,0.0
2020-12-09,27165130.125341095,27165130.125341095,0.0
2020-12-10,27168891.977780823,27168891.977780823,0.0
2020-12-11,27172653.830220547,27172653.830220547,0.0
2020-12-14,27183939.387539726,27183939.387539726,0.0
2020-12-15,27187701.23997945,27187701.23997945,0.0
2020-12-16,27191463.092419177,27191463.092419177,0.0
2020-12-17,27195224.9448589,27195224.9448589,0.0
2020-12-18,27198986.79729863,27198986.79729863,0.0
2020-12-21,27210272.354617804,27210272.354617804,0.0
2020-12-22,27214034.207057536,27214034.207057536,0.0
2020-12-23,27217796.05949726,27217796.05949726,0.0
2020-12-24,27221557.911936987,27221557.911936987,0.0
2020-12-25,27225319.76437671,27225319.76437671,0.0
2020-12-28,27236605.32169589,27236605.32169589,0.0
2020-12-29,27240367.174135614,27240367.174135614,0.0
2020-12-30,27244129.02657534,27244129.02657534,0.0
2021-01-04,27262938.28877397,27262938.28877397,0.0
2021-01-05,27266700.1412137,27266700.1412137,0.0
2021-01-06,27270461.99365342,27270461.99365342,0.0
2021-01-07,27274223.84609315,27274223.84609315,0.0
2021-01-08,27277985.698532876,27277985.698532876,0.0
2021-01-12,27293033.10829178,27293033.10829178,0.0
2021-01-13,27296794.960731506,27296794.960731506,0.0
2021-01-14,27300556.81317123,27300556.81317123,0.0
2021-01-15,27304318.665610958,27304318.665610958,0.0
2021-01-18,27315604.222930133,27315604.222930133,0.0
2021-01-19,27319366.075369865,27319366.075369865,0.0
2021-01-20,27323127.927809585,27323127.927809585,0.0
2021-01-21,27326889.780249316,27326889.780249316,0.0
2021-01-22,27330651.63268904,27330651.63268904,0.0
2021-01-25,27341937.19000822,27341937.19000822,0.0
2021-01-26,27345699.042447943,27345699.042447943,0.0
2021-01-27,27349460.89488767,27349460.89488767,0.0
