date,Q1_ROE_value,Q1_ROE_return,Q1_ROA_value,Q1_ROA_return,Q2_ROE_value,Q2_ROE_return,Q2_ROA_value,Q2_ROA_return,Q3_ROE_value,Q3_ROE_return,Q3_ROA_value,Q3_ROA_return,Q4_ROE_value,Q4_ROE_return,Q4_ROA_value,Q4_ROA_return
2022-09-30,20269329.0875,1.02693290875,15990260.882000003,0.5990260882000016,17250042.6065,0.7250042606500011,20766905.734500002,1.0766905734500014,10674171.72,0.06741717200000097,12794136.0105,0.27941360104999813,10171975.6075,0.017197560749999896,8848276.468500001,-0.11517235314999974
2022-10-31,21123269.0875,1.11232690875,16743540.882000003,0.6743540882000016,18034192.6065,0.803419260650001,22212515.734500002,1.2212515734500018,11112681.72,0.11126817200000105,13433386.0105,0.34333860104999814,10643025.6075,0.06430256075000007,9298196.468500001,-0.07018035314999982
2022-11-30,22037119.0875,1.2037119087500003,18049540.882000003,0.8049540882000017,18438052.6065,0.843805260650001,23178495.734500002,1.317849573450002,11775271.72,0.17752717200000112,13773136.0105,0.3773136010499982,11484325.6075,0.1484325607500001,9574646.468500001,-0.04253535314999979
2022-12-30,21769269.0875,1.1769269087500005,17720180.882000003,0.7720180882000018,17967852.6065,0.796785260650001,21345625.734500002,1.1345625734500016,11703991.72,0.1703991720000011,13048936.0105,0.3048936010499983,10275085.6075,0.027508560750000077,8921676.468500001,-0.10783235314999984
2023-01-31,22514833.342499997,1.2514833342500005,18570885.326,0.857088532600002,19064889.5545,0.9064889554500011,22444492.356500003,1.2444492356500017,11342416.1585,0.13424161585000105,12840847.387500001,0.2840847387499983,10980037.654,0.09800376539999989,9367526.468500001,-0.06324735314999985
2023-02-28,23579313.342499997,1.3579313342500003,19291135.326,0.929113532600002,19826209.5545,0.9826209554500009,23179762.356500003,1.3179762356500015,11593416.1585,0.15934161585000117,13329247.387500001,0.33292473874999806,10386507.654,0.0386507653999999,8901286.468500001,-0.10987135314999985
2023-03-31,23501803.342499997,1.35018033425,18485225.326,0.8485225326000019,19652059.5545,0.965205955450001,23122222.356500003,1.3122222356500015,11486876.1585,0.148687615850001,13424627.387500001,0.3424627387499981,11174237.654,0.11742376539999988,9458296.468500001,-0.05417035314999996
2023-04-28,23437353.342499997,1.3437353342500002,18442505.326,0.8442505326000018,19641419.5545,0.964141955450001,22041752.356500003,1.2041752356500015,11392186.1585,0.13921861585000106,13211227.387500001,0.3211227387499982,11003817.654,0.10038176539999988,9074276.468500001,-0.0925723531499999
2023-05-31,23849103.342499997,1.3849103342500002,19027785.326,0.9027785326000017,20609209.5545,1.0609209554500012,22796502.356500003,1.2796502356500015,11438236.1585,0.14382361585000103,13230927.387500001,0.3230927387499982,11622577.654,0.1622577653999997,9200246.468500001,-0.07997535314999993
2023-06-30,26168983.342499997,1.61689833425,20520355.326,1.052035532600002,22337929.5545,1.2337929554500016,24263412.356500003,1.4263412356500011,12145326.1585,0.21453261585000116,13805607.387500001,0.3805607387499983,12170057.654,0.21700576539999972,9395146.468500001,-0.06048535315000003
