date,rebalance_date,value,n_stocks,valid_stocks,normalized_value,cumulative_value,daily_return,peak,drawdown,year_month
2019-05-09,2018-10-01,0.8400112762912005,20,19,0.8400112762912005,1.1694711986810256,-0.029826613768285437,1.3974187337491517,-0.1631204230793178,2019-05
2019-05-10,2018-10-01,0.8439296411097694,20,20,0.8439296411097694,1.1749263811655675,0.00466465740301647,1.3974187337491517,-0.15921666656540148,2019-05
2019-05-13,2018-10-01,0.8350155808481917,20,20,0.8350155808481917,1.1625161468824643,-0.010562563307831896,1.3974187337491517,-0.1680974937529744,2019-05
2019-05-14,2018-10-01,0.8205572655351749,20,19,0.8205572655351749,1.1423871512162675,-0.01731502458712242,1.3974187337491517,-0.18250190610273045,2019-05
2019-05-15,2018-10-01,0.8246451887681578,20,20,0.8246451887681578,1.148078394439216,0.004981886584499273,1.3974187337491517,-0.17842922331588998,2019-05
2019-05-16,2018-10-01,0.8245545088312491,20,20,0.8245545088312491,1.1479521490214388,-0.000109962367020211,1.3974187337491517,-0.17851956518316878,2019-05
2019-05-17,2018-10-01,0.8155129202723902,20,19,0.8155129202723902,1.1353643687042567,-0.01096542249423238,1.3974187337491517,-0.18752744522168108,2019-05
2019-05-20,2018-10-01,0.8300966499157928,20,20,0.8300966499157928,1.1556679673209467,0.01788289220302164,1.3974187337491517,-0.1729980861066668,2019-05
2019-05-21,2018-10-01,0.8240083338743338,20,20,0.8240083338743338,1.1471917593700363,-0.0073344664649309665,1.3974187337491517,-0.17906370391055118,2019-05
2019-05-22,2018-10-01,0.8238913413069434,20,20,0.8238913413069434,1.1470288812731768,-0.00014197983513142276,1.3974187337491517,-0.17918026031052334,2019-05
2019-05-23,2018-10-01,0.8164231986866934,20,20,0.8164231986866934,1.1366316664398406,-0.009064475187229415,1.3974187337491517,-0.1866205604741267,2019-05
2019-05-24,2018-10-01,0.8188210595622074,20,20,0.8188210595622074,1.139969989759426,0.0029370317739270124,1.3974187337491517,-0.1842316392159803,2019-05
2019-05-27,2018-10-01,0.8192639888154961,20,20,0.8192639888154961,1.1405866398204363,0.000540935346149185,1.3974187337491517,-0.18379036127536194,2019-05
2019-05-28,2018-10-01,0.8073015768328032,20,19,0.8073015768328032,1.1239324630547587,-0.014601413153760512,1.3974187337491517,-0.19570817543046198,2019-05
2019-05-29,2018-10-01,0.8016633901050859,20,19,0.8016633901050859,1.1160829291533052,-0.006983990728516853,1.3974187337491517,-0.2013253420762775,2019-05
2019-05-30,2018-10-01,0.8002748820897112,20,19,0.8002748820897112,1.1141498358973576,-0.0017320337095506622,1.3974187337491517,-0.20270867350676525,2019-05
2019-05-31,2018-10-01,0.7920815005722195,20,19,0.7920815005722195,1.1027429369961692,-0.010238209021501188,1.3974187337491517,-0.21087150875843294,2019-05
2019-06-03,2018-10-01,0.7938637792635626,20,20,0.7938637792635626,1.1052242413028819,0.0022501203349092336,1.3974187337491517,-0.209095874693434,2019-06
2019-06-04,2018-10-01,0.7990941654479295,20,20,0.7990941654479295,1.112506031646939,0.006588518485147521,1.3974187337491517,-0.20388498824387224,2019-06
2019-06-05,2018-10-01,0.8077980387895486,20,20,0.8077980387895486,1.1246236418234747,0.010892174812389133,1.3974187337491517,-0.19521356436505735,2019-06
2019-06-06,2018-10-01,0.7876355744444121,20,19,0.7876355744444121,1.0965532789467078,-0.024959783729295748,1.3974187337491517,-0.21530085974677632,2019-06
2019-06-07,2018-10-01,0.7995347882774008,20,19,0.7995347882774008,1.1131194706841185,0.015107511924384864,1.3974187337491517,-0.2034460081283462,2019-06
2019-06-10,2018-10-01,0.8224870831729969,20,20,0.8224870831729969,1.1450738605615325,0.02870706219681418,1.3974187337491517,-0.18057928314056595,2019-06
2019-06-11,2018-10-01,0.830553712295917,20,20,0.830553712295917,1.1563042936473216,0.009807605843243916,1.3974187337491517,-0.17254272772982032,2019-06
2019-06-12,2018-10-01,0.819049285412464,20,19,0.819049285412464,1.1402877278258101,-0.01385151461384837,1.3974187337491517,-0.1840042642290058,2019-06
2019-06-13,2018-10-01,0.8110664884907683,20,19,0.8110664884907683,1.12917400667904,-0.009746418272834179,1.3974187337491517,-0.19195729997867894,2019-06
2019-06-14,2018-10-01,0.8248436304012381,20,20,0.8248436304012381,1.1483546666525264,0.016986451919751122,1.3974187337491517,-0.17823152150566088,2019-06
2019-06-17,2018-10-01,0.8139140691418099,20,19,0.8139140691418099,1.1331384338853245,-0.01325046452030143,1.3974187337491517,-0.1891203355738522,2019-06
2019-06-18,2018-10-01,0.8190610947498966,20,20,0.8190610947498966,1.1403041688908204,0.006323794861432752,1.3974187337491517,-0.18399249891871386,2019-06
2019-06-19,2018-10-01,0.8323774213219381,20,20,0.8323774213219381,1.1588432776358735,0.016258038206670822,1.3974187337491517,-0.1707258177892043,2019-06
2019-06-20,2018-10-01,0.8202365005302662,20,19,0.8202365005302662,1.1419405793125643,-0.014585836281323483,1.3974187337491517,-0.18282147524325937,2019-06
2019-06-21,2018-10-01,0.8193153614039571,20,19,0.8193153614039571,1.140658161196759,-0.001123016502817764,1.3974187337491517,-0.18373918021230948,2019-06
2019-06-24,2018-10-01,0.8267566177184826,20,20,0.8267566177184826,1.151017944675218,0.009082285851170102,1.3974187337491517,-0.17632566611788725,2019-06
2019-06-25,2018-10-01,0.8261827434731182,20,20,0.8261827434731182,1.1502189918271304,-0.0006941271869684851,1.3974187337491517,-0.17689740086624295,2019-06
2019-06-26,2018-10-01,0.8206119947650932,20,20,0.8206119947650932,1.1424633457387958,-0.006742756069446076,1.3974187337491517,-0.18244738091232895,2019-06
2019-06-27,2018-10-01,0.8363160412794699,20,20,0.8363160412794699,1.1643266595057222,0.019136993627386856,1.3974187337491517,-0.16680188165079476,2019-06
2019-06-28,2018-10-01,0.843543678928764,20,20,0.843543678928764,1.174389041171206,0.008642232472590994,1.3974187337491517,-0.1596011898162956,2019-06
2019-07-01,2018-10-01,0.8708604643785681,20,20,0.8708604643785681,1.2124197137654393,0.032383368084145214,1.3974187337491517,-0.13238624580863909,2019-07
2019-07-02,2018-10-01,0.8730760014580339,20,20,0.8730760014580339,1.2155042042683344,0.0025440781503918153,1.3974187337491517,-0.13017896861362135,2019-07
2019-07-03,2018-10-01,0.8658287066170304,20,20,0.8658287066170304,1.2054144556850488,-0.008300875100106353,1.3974187337491517,-0.13739924435460538,2019-07
2019-07-04,2018-10-01,0.8686446429232385,20,20,0.8686446429232385,1.2093348273519275,0.0032523018521881664,1.3974187337491517,-0.13459380631932102,2019-07
2019-07-05,2018-10-01,0.869147564554588,20,20,0.869147564554588,1.210034999337301,0.0005789728117784332,1.3974187337491517,-0.13409275966203532,2019-07
2019-07-08,2018-10-01,0.85809222361481,20,19,0.85809222361481,1.194643654976124,-0.012719751387031297,1.3974187337491517,-0.14510688448336462,2019-07
2019-07-09,2018-10-01,0.8746398324976878,20,19,0.8746398324976878,1.217681383804011,0.019284184645292912,1.3974187337491517,-0.1286209677917521,2019-07
2019-07-10,2018-10-01,0.8647014596023823,20,20,0.8647014596023823,1.2038450923269155,-0.011362817614794518,1.3974187337491517,-0.13852228880809056,2019-07
2019-07-11,2018-10-01,0.8569875778138679,20,19,0.8569875778138679,1.1931057572295016,-0.008920861301727645,1.3974187337491517,-0.14620741198416334,2019-07
2019-07-12,2018-10-01,0.8637526508361979,20,20,0.8637526508361979,1.2025241522914343,0.007894015266344034,1.3974187337491517,-0.13946756026007492,2019-07
2019-07-16,2018-10-01,0.851519741518634,20,20,0.851519741518634,1.1854933867210822,-0.014162514356073075,1.3974187337491517,-0.15165486329175826,2019-07
2019-07-17,2018-10-01,0.8427871789097263,20,20,0.8427871789097263,1.1733358350904823,-0.010255267356847897,1.3974187337491517,-0.160354869479583,2019-07
2019-07-18,2018-10-01,0.8272605493655699,20,20,0.8272605493655699,1.1517195228135193,-0.018422954136823155,1.3974187337491517,-0.17582361321036752,2019-07
2019-07-19,2018-10-01,0.8419349637421119,20,20,0.8419349637421119,1.1721493735253417,0.017738564213893415,1.3974187337491517,-0.16120390744972493,2019-07
2019-07-22,2018-10-01,0.8385712149156079,20,20,0.8385712149156079,1.1674663323767016,-0.0039952596950637576,1.3974187337491517,-0.16455511567066802,2019-07
