Code,FCF,CashEq,EquityRatio,MarketCap,CapGroup,TheoreticalValue,ValuationGap,CashRatio,FCFYield
14130,4009000000.0,15980000000.0,0.33820349625575685,26805390000.0,Mid,56070000000.0,1.0917434889027915,0.5961487596337901,0.14955947292690014
85720,5133000000.0,60854000000.0,0.4862686514286389,54097752000.0,Mid,112184000000.0,1.0737275737446539,1.124889625727886,0.09488379480167679
78060,19170000000.0,11297000000.0,0.6781872099363023,98501700000.0,Mid,202997000000.0,1.0608476808014482,0.11468837593665897,0.1946159304864789
53840,11313000000.0,27865000000.0,0.7670345420667909,68936560000.0,Mid,140995000000.0,1.0452862748010634,0.40421222062719697,0.16410740541738666
90650,23594000000.0,38867000000.0,0.5495420826426445,134804150000.0,Mid,274807000000.0,1.0385648364683135,0.28832198415256505,0.17502428523157484
60360,12651000000.0,4172000000.0,0.7267380971562072,64118250000.0,Mid,130682000000.0,1.0381404670277183,0.06506727803706433,0.1973073188990654
21740,3312000000.0,19354000000.0,0.5898755497333209,25923720000.0,Mid,52474000000.0,1.0241693707538888,0.7465749514344392,0.12775944193194494
49270,10658000000.0,61948000000.0,0.8240983092983538,83614080000.0,Mid,168528000000.0,1.0155457071344922,0.7408800048986965,0.12746657022357957
62000,4626000000.0,8191000000.0,0.7732367329246393,27022600000.0,Mid,54451000000.0,1.0150170597943944,0.3031166505073531,0.17119004092870413
68490,18949000000.0,43089000000.0,0.6991919339282385,116471285000.0,Mid,232579000000.0,0.9968784580680122,0.36995384742256426,0.1626924610645448
29790,5772000000.0,10739000000.0,0.5263207106124357,34406080000.0,Mid,68459000000.0,0.9897355351147239,0.3121250662673574,0.16776104688473664
48250,4696000000.0,16970000000.0,0.836471638777808,32254750000.0,Mid,63930000000.0,0.9820336539579442,0.5261240592470876,0.14559095947108566
72260,5709000000.0,17437000000.0,0.5875708591441162,37604250000.0,Mid,74527000000.0,0.9818770484719147,0.4636975873737676,0.15181794610981472
32340,16680000000.0,14175000000.0,0.49474073838023075,92705760000.0,Mid,180975000000.0,0.9521440738957321,0.15290312058279873,0.17992409533129333
99360,10208000000.0,22122000000.0,0.7619532668990231,63684900000.0,Mid,124202000000.0,0.9502582244770739,0.34736648718927093,0.1602891737287803
73130,14703000000.0,77446000000.0,0.7667155053393818,115859790000.0,Mid,224476000000.0,0.9374797762019075,0.6684458861870887,0.12690338900148188
17230,12415000000.0,10746000000.0,0.7467949930038196,69649800000.0,Mid,134896000000.0,0.9367751235466577,0.1542861573184704,0.17824889662281873
36080,2860000000.0,20989000000.0,0.7338563293160801,25773460000.0,Mid,49589000000.0,0.9240334825048713,0.8143648543889722,0.1109668628115899
85950,2844000000.0,68111000000.0,0.8355939845958857,50317470000.0,Mid,96551000000.0,0.9188365392775114,1.3536252915736822,0.05652112477038293
49720,3639660000.0,15687324000.0,0.7151128798023425,27211800000.0,Mid,52083924000.0,0.9140198002337221,0.5764897581196393,0.1337530042114083
56900,5314000000.0,8315000000.0,0.6129053368672491,32451000000.0,Mid,61455000000.0,0.8937783119164279,0.2562324735755447,0.1637545838340883
97160,3839000000.0,30723000000.0,0.6189778245205755,37457300000.0,Mid,69113000000.0,0.8451143034869038,0.8202139502847242,0.10249003532021796
30760,563000000.0,44790000000.0,0.7953174456730019,27456170000.0,Mid,50420000000.0,0.8363814035242352,1.6313273118574076,0.020505409166682753
17190,12596000000.0,59545000000.0,0.5207964826818421,101849100000.0,Mid,185505000000.0,0.8213710283154195,0.5846394322581152,0.12367315960573044
44800,10614000000.0,8575000000.0,0.3587462426064191,63442080000.0,Mid,114715000000.0,0.8081847253431792,0.13516265544887557,0.16730220698943035
96820,5887000000.0,26410000000.0,0.7597269711336799,47344920000.0,Mid,85280000000.0,0.8012492153329227,0.5578211981348791,0.12434280171980436
95520,7516567000.0,6277326000.0,0.388140350877193,45511200000.0,Mid,81442996000.0,0.7895154599307423,0.13792925697410746,0.16515862029566347
24920,7762000000.0,6155000000.0,0.6702619414483821,46930380000.0,Mid,83775000000.0,0.785091022062894,0.13115171878003118,0.16539393032828628
26920,3246000000.0,15177000000.0,0.42594060719936017,26800600000.0,Mid,47637000000.0,0.7774602061147885,0.5662932919412252,0.12111669141735633
77600,5050000000.0,4876000000.0,0.5099772561472772,31224150000.0,Mid,55376000000.0,0.7734990384045682,0.15616117652522166,0.16173378618793466
87070,3797000000.0,7719000000.0,0.36506139087953154,25769000000.0,Mid,45689000000.0,0.7730218479568474,0.2995459660832784,0.1473475881873569
58890,6785000000.0,3054000000.0,0.4556889078198993,40138000000.0,Mid,70904000000.0,0.7665055558323783,0.07608749813144651,0.16904180577009317
32050,6023000000.0,5377000000.0,0.3582505748251064,37220310000.0,Mid,65607000000.0,0.7626666731147591,0.1444641379934772,0.1618202535121282
31070,8497000000.0,55221000000.0,0.3460631370392755,79537220000.0,Mid,140191000000.0,0.7625836055119855,0.6942787288768705,0.1068304876635115
66760,2172000000.0,26512000000.0,0.586746563271061,27369900000.0,Mid,48232000000.0,0.7622278488412453,0.9686553476629436,0.07935725011783017
77150,3423062000.0,11498074000.0,0.6250759918589591,25971400000.0,Mid,45728694000.0,0.7607327290789099,0.4427206080534742,0.13180121210254356
25930,11625000000.0,83437000000.0,0.510495824865247,113606720000.0,Mid,199687000000.0,0.7577041217280105,0.7344371882226686,0.1023266933505342
97570,5939000000.0,13359000000.0,0.7476299539036906,41468220000.0,Mid,72749000000.0,0.7543313891939417,0.32215031173269554,0.14321810774612462
68000,5372000000.0,18185000000.0,0.6675857422679126,41174250000.0,Mid,71905000000.0,0.7463584643314694,0.4416595323533519,0.13046989319781174
32840,2593000000.0,29001000000.0,0.2850260646354297,31475360000.0,Mid,54931000000.0,0.7452064090768143,0.9213873963633775,0.08238190127134368
31860,16518000000.0,17543000000.0,0.3492197180490085,104938800000.0,Mid,182723000000.0,0.7412339382573462,0.16717362881984546,0.15740603094375008
22290,21912000000.0,30949000000.0,0.6599414322585757,144028170000.0,Mid,250069000000.0,0.7362506237495068,0.2148815749030207,0.1521369048846486
61040,9783000000.0,58584000000.0,0.6331652661064425,90330700000.0,Mid,156414000000.0,0.7315707727273231,0.6485502713916752,0.10830205013356478
28100,2580000000.0,82002000000.0,0.7507522520398057,62303850000.0,Mid,107802000000.0,0.7302622550612843,1.3161626448445802,0.04140996102167041
49700,6143000000.0,3330000000.0,0.39418278228321896,37434000000.0,Mid,64760000000.0,0.7299780947801464,0.08895656355185126,0.16410215312282952
34920,8472000000.0,6110000000.0,0.48217782164483686,53112510000.0,Mid,90830000000.0,0.7101432412062619,0.115038811007049,0.1595104430199213
79060,15006000000.0,34423000000.0,0.6123818666313577,108488050000.0,Mid,184483000000.0,0.7004914366144473,0.31729761941522594,0.13831938171992214
81110,11813000000.0,36886000000.0,0.7751436157051046,91336000000.0,Mid,155016000000.0,0.6972059209950074,0.4038495226416747,0.12933563983533328
43480,1699000000.0,37425000000.0,0.7455746082566266,32132800000.0,Mid,54415000000.0,0.6934409699746054,1.1646977543195738,0.05287432156550316
74760,5166000000.0,18748000000.0,0.7041206030150754,41662250000.0,Mid,70408000000.0,0.6899711369405157,0.4499996999681966,0.1239971436972319
82190,8040000000.0,66109000000.0,0.5699928392859386,86973600000.0,Mid,146509000000.0,0.6845226597496252,0.7601042155320695,0.09244184442175557
56020,6474000000.0,15667000000.0,0.6124147552196556,47737620000.0,Mid,80407000000.0,0.6843529275234081,0.32818980083213195,0.13561631266912763
71640,10859000000.0,77020000000.0,0.47848389854659445,110880000000.0,Mid,185610000000.0,0.6739718614718615,0.6946248196248196,0.09793470418470418
68440,2349000000.0,20397000000.0,0.4845856288828977,26267500000.0,Mid,43887000000.0,0.6707718663747978,0.7765108974969068,0.08942609688778909
287A0,6507000000.0,16248000000.0,0.39757444059435015,49386700000.0,Mid,81318000000.0,0.6465566640411284,0.32899545829140237,0.1317561205749726
45870,15474000000.0,48117000000.0,0.6118638769416508,124093200000.0,Mid,202857000000.0,0.6347148755935055,0.3877488855150806,0.1246965990078425
45790,3845000000.0,3141000000.0,0.5769031589849819,25849530000.0,Mid,41591000000.0,0.6089654241295683,0.12151091335122921,0.1487454510778339
32990,2912000000.0,20500000000.0,0.36657028901866223,30875130000.0,Mid,49620000000.0,0.6071187392571302,0.6639648156947031,0.09431539235624271
89570,9162000000.0,6665000000.0,0.5059412465361489,61541510000.0,Mid,98285000000.0,0.5970521360298114,0.10830088504490709,0.14887512509849044
98730,12674000000.0,33671000000.0,0.5077820694600629,100699200000.0,Mid,160411000000.0,0.5929719401941624,0.33437207048318157,0.12585998697109807
34660,18408000000.0,23131000000.0,0.5405874901069336,130766240000.0,Mid,207211000000.0,0.5845909464094097,0.1768881631834027,0.1407702783226007
82140,6919000000.0,20479000000.0,0.659450201169058,56677320000.0,Mid,89669000000.0,0.5820966834705663,0.361326188323654,0.12207704951469124
19380,3225000000.0,8304000000.0,0.6734795244385733,25680240000.0,Mid,40554000000.0,0.5791908486836571,0.32336146391155224,0.1255829384772105
35430,12162000000.0,7030000000.0,0.4488203621213953,81544800000.0,Mid,128650000000.0,0.57766037809891,0.08621027950280091,0.1491450098596109
89340,4573000000.0,44754000000.0,0.4853201338283148,57532640000.0,Mid,90484000000.0,0.5727420121864736,0.7778888644776252,0.07948531477088484
46110,2910000000.0,11218000000.0,0.5592533253847014,25649880000.0,Mid,40318000000.0,0.5718592055791294,0.43735097396167155,0.11345082316174579
79790,4361000000.0,10061000000.0,0.8548225787094451,34283600000.0,Mid,53671000000.0,0.5655007058768624,0.29346393027570034,0.12720367756011622
19520,6577000000.0,21434000000.0,0.6811119214897016,55987650000.0,Mid,87204000000.0,0.5575577828324639,0.3828344286641786,0.11747233541682853
91150,3377752000.0,54998058000.0,0.33368013241419453,57372350000.0,Mid,88775578000.0,0.547358230924827,0.9586160929437264,0.058874213798110066
89640,9722000000.0,18322000000.0,0.5103888627204689,74729400000.0,Mid,115542000000.0,0.5461384675910685,0.24517793532398227,0.13009605322670864
40990,8759000000.0,35484000000.0,0.6551041183354916,79739500000.0,Mid,123074000000.0,0.5434508618689609,0.4449990280852024,0.10984518337837583
67370,5283000000.0,15887000000.0,0.7814856980219155,44639850000.0,Mid,68717000000.0,0.5393644915921536,0.3558927729371851,0.11834717186549686
22700,8329000000.0,9884000000.0,0.5495448640602102,60620400000.0,Mid,93174000000.0,0.5370073440623948,0.163047422979723,0.1373959921082672
31040,7820000000.0,8607000000.0,0.7169067938298708,57521100000.0,Mid,86807000000.0,0.5091331702627384,0.14963204806584018,0.1359501122196898
75990,13558000000.0,28023000000.0,0.3466978130478157,108471990000.0,Mid,163603000000.0,0.5082511162559109,0.2583431907167924,0.12499079255391185
19490,4441000000.0,59447000000.0,0.646952292248784,69064000000.0,Mid,103857000000.0,0.5037791034402873,0.8607523456504113,0.0643026757789876
69960,14752000000.0,27443000000.0,0.6035330891479348,116400570000.0,Mid,174963000000.0,0.5031111961049676,0.2357634502992554,0.12673477458057122
67450,12510000000.0,20921000000.0,0.6616585801126541,98112000000.0,Mid,146021000000.0,0.4883092791911285,0.2132358936725375,0.1275073385518591
44750,4060000000.0,7319000000.0,0.35784770061441074,32284140000.0,Mid,47919000000.0,0.484289189676417,0.2267057446783467,0.12575834449980702
47250,2882000000.0,11759000000.0,0.6666542564083472,27651820000.0,Mid,40579000000.0,0.4674983418812939,0.4252522980404183,0.10422460438408755
60550,12351000000.0,16325000000.0,0.8419603441825664,95920460000.0,Mid,139835000000.0,0.45782244997574034,0.17019309540425473,0.12876293545714856
81030,3984000000.0,8318000000.0,0.5213173620601871,33186540000.0,Mid,48158000000.0,0.45113048844501413,0.250643785100827,0.12004867033441871
89610,10255000000.0,28058000000.0,0.4975118679444593,90392610000.0,Mid,130608000000.0,0.444896878185064,0.3104014808290191,0.1134495397356045
36730,11306000000.0,4121000000.0,0.5864333132166566,81122800000.0,Mid,117181000000.0,0.4444890955440394,0.05079952861587618,0.13936895669281632
89670,12302000000.0,14725000000.0,0.5166812702947479,95829000000.0,Mid,137745000000.0,0.43740412609961493,0.15365912197768944,0.12837450041219256
34430,4100000000.0,18788000000.0,0.5726355821123302,41630400000.0,Mid,59788000000.0,0.4361620354356432,0.45130481571159536,0.09848572197240478
27370,9231000000.0,13172000000.0,0.4353865052206721,73853000000.0,Mid,105482000000.0,0.42826967083259987,0.1783542984035855,0.12499153724290143
81530,5446000000.0,26705000000.0,0.6818203501407242,57003900000.0,Mid,81165000000.0,0.423849947108882,0.46847671825962783,0.09553732288492542
38250,2327000000.0,13577000000.0,0.9114842244090494,26048670000.0,Mid,36847000000.0,0.4145443894064457,0.5212166302540591,0.08933277591523867
47760,13778000000.0,11694000000.0,0.5910749834107498,106016500000.0,Mid,149474000000.0,0.4099126079431032,0.11030358481934416,0.1299609023123759
64900,9580000000.0,21304000000.0,0.7575549381156857,83179000000.0,Mid,117104000000.0,0.4078553481046899,0.25612233857103356,0.11517330095336563
45470,1569000000.0,48158000000.0,0.8609639472422652,45354550000.0,Mid,63848000000.0,0.4077529156391145,1.0618118799547123,0.03459410356844021
53520,7475000000.0,8322000000.0,0.5433608827208674,59063400000.0,Mid,83072000000.0,0.40648862070249936,0.1408994402624976,0.12655891804400018
80160,5149000000.0,10327000000.0,0.46729786342689567,43951320000.0,Mid,61817000000.0,0.40648790525517775,0.23496450163499072,0.1171523403620187
31930,3597467000.0,8077002000.0,0.46868127034397816,31430250000.0,Mid,44051672000.0,0.4015692525512842,0.2569817930178729,0.11445874595334113
30850,3199000000.0,21113000000.0,0.7844391301929815,38067300000.0,Mid,53103000000.0,0.39497679110417605,0.554622996640161,0.0840353794464015
40460,10721000000.0,45587000000.0,0.7627965905028319,110889360000.0,Mid,152797000000.0,0.3779230036136921,0.4111034638490113,0.09668195397646807
97440,14446000000.0,53005000000.0,0.5210832754660542,143587800000.0,Mid,197465000000.0,0.3752212931739326,0.3691469609535072,0.10060743322204255
99000,3457766000.0,5778570000.0,0.7278051429236319,29441200000.0,Mid,40356230000.0,0.3707399834245887,0.19627494803200957,0.11744650353925791
18130,3759000000.0,6858000000.0,0.5932191965489351,32534100000.0,Mid,44448000000.0,0.3661973129731574,0.21079421284129574,0.11554031001318617
96920,8009000000.0,25200000000.0,0.6848255907410384,77275740000.0,Mid,105290000000.0,0.36252334820734167,0.3261049328029728,0.10364184154043689
23090,8313000000.0,19032000000.0,0.5388164922025208,74983840000.0,Mid,102162000000.0,0.36245356332777834,0.25381468860490475,0.11086388747228736
86140,3685000000.0,26084000000.0,0.36893957647310793,46283820000.0,Mid,62934000000.0,0.3597408338378293,0.5635662743481415,0.07961745594896878
63090,4850000000.0,13367000000.0,0.7579498093464574,45629760000.0,Mid,61867000000.0,0.35584758718871196,0.29294477989803147,0.10629028072906804
30020,14647000000.0,9380000000.0,0.7154979674796748,115095100000.0,Mid,155850000000.0,0.354097611453485,0.081497822235699,0.1272599789217786
88420,3593000000.0,1726000000.0,0.7840301264061788,27846500000.0,Mid,37656000000.0,0.35227048282548973,0.061982654911748335,0.12902878279137414
89230,1757000000.0,39604000000.0,0.33450542730469346,42603260000.0,Mid,57174000000.0,0.34200997764020874,0.92960022308152,0.04124097545586887
62350,8272000000.0,31436000000.0,0.6687019710723655,85272000000.0,Mid,114156000000.0,0.3387278356318604,0.3686555962097758,0.09700722394220847
88770,790000000.0,31019000000.0,0.487580926591596,29168400000.0,Mid,38919000000.0,0.3342864195499239,1.063445372389298,0.02708410471606259
34330,7233000000.0,16187000000.0,0.8063384038983674,66879540000.0,Mid,88517000000.0,0.32352884006080185,0.24203216708727363,0.10814966729735283
36600,5797000000.0,7199000000.0,0.4915175861969307,49542350000.0,Mid,65169000000.0,0.31542003962266624,0.14531002263719828,0.1170110016985468
35910,1426000000.0,37568000000.0,0.7274612439330052,39565650000.0,Mid,51828000000.0,0.30992413874155994,0.9495104971104986,0.03604136416310613
61960,4161000000.0,20149000000.0,0.8671808746920809,47265000000.0,Mid,61759000000.0,0.30665397228393104,0.4262985295673331,0.08803554427165979
87710,3790000000.0,11215000000.0,0.7993881383655419,37734720000.0,Mid,49115000000.0,0.3015864434663885,0.2972063924152611,0.10043800510511275
34870,3717000000.0,2983000000.0,0.5248374893945483,30996000000.0,Mid,40153000000.0,0.29542521615692346,0.09623822428700478,0.11991869918699187
24120,11611000000.0,8475000000.0,0.4809733726056101,96476000000.0,Mid,124585000000.0,0.29135743604627057,0.0878456818276048,0.12035117542186657
61970,6130000000.0,12400000000.0,0.3438836363636364,57272200000.0,Mid,73700000000.0,0.2868372438984359,0.21650992977395664,0.10703273141244793
66370,2990879000.0,17965706000.0,0.6891256579283561,37620000000.0,Mid,47874496000.0,0.27258096757044126,0.47755730994152046,0.07950236576289207
21750,9218000000.0,13802000000.0,0.5933506942101926,83844200000.0,Mid,105982000000.0,0.26403496008072114,0.16461484515327238,0.10994201149274488
46170,11407000000.0,30921000000.0,0.6192610587047074,116530700000.0,Mid,144991000000.0,0.244230061262826,0.265346385115682,0.09788836761471441
63310,7410000000.0,13638000000.0,0.5941036331149494,71097600000.0,Mid,87738000000.0,0.2340500945179584,0.19182082095598163,0.10422292735619768
75750,4518000000.0,9630000000.0,0.8100672210856338,44504480000.0,Mid,54810000000.0,0.23156140685162482,0.21638271023501454,0.10151786966166103
81420,8435000000.0,11150000000.0,0.3581188960540776,77650530000.0,Mid,95500000000.0,0.2298692616779306,0.14359206563045995,0.10862771960474707
255A0,4471146000.0,9370409000.0,0.7466197229660485,44139750000.0,Mid,54081869000.0,0.2252418511658992,0.21228958025362626,0.10129522709122729
69270,1846006000.0,12657856000.0,0.6631371892525321,25490120000.0,Mid,31117916000.0,0.22078342510745338,0.49657890978936153,0.07242045153180919
32260,13234000000.0,12071000000.0,0.4635551039283454,119468930000.0,Mid,144411000000.0,0.20877453242445546,0.10103882239507796,0.11077357100293775
45650,3071000000.0,48868000000.0,0.4448003781065788,66194240000.0,Mid,79578000000.0,0.20218919350082423,0.7382515457538299,0.04639376477469943
256A0,4100000000.0,25492000000.0,0.32099818026799687,55958750000.0,Mid,66492000000.0,0.1882324033328121,0.4555498469855027,0.07326825563473094
14190,966000000.0,26927000000.0,0.29715043503574085,30811200000.0,Mid,36587000000.0,0.18745780755050112,0.8739354520434128,0.03135223555070883
71720,1226000000.0,64763000000.0,0.27403348408892764,65619840000.0,Mid,77023000000.0,0.17377610186187592,0.9869423637729077,0.01868337380889682
77170,6814000000.0,26124000000.0,0.45875056351689186,80730200000.0,Mid,94264000000.0,0.16764234450057103,0.32359637409544384,0.08440459704051272
87150,6066000000.0,18892000000.0,0.37913301996705634,68931780000.0,Mid,79552000000.0,0.15406855879827852,0.2740680713598285,0.088000048743845
69940,3120762000.0,6943385000.0,0.6297392602507014,33293140000.0,Mid,38151005000.0,0.1459118905576344,0.20855302323541727,0.09373588673222172
81600,1987000000.0,12414000000.0,0.646108150607146,28226400000.0,Mid,32284000000.0,0.14375194853045375,0.4398010373267579,0.07039509112036958
22960,11609000000.0,21198000000.0,0.5414848433013179,120972000000.0,Mid,137288000000.0,0.1348741857619945,0.17523063188175778,0.09596435538802367
92700,2408000000.0,5303000000.0,0.24810912146874395,25937280000.0,Mid,29383000000.0,0.132848162953093,0.20445474621857035,0.09283934167345227
51420,2511000000.0,6329000000.0,0.499331837321298,27857840000.0,Mid,31439000000.0,0.12855124446116425,0.22718918623985204,0.09013620582213122
47650,1798079000.0,17365248000.0,0.8550126052673925,31653500000.0,Mid,35346038000.0,0.11665496706525345,0.548604356548249,0.056805061051700446
40710,5318000000.0,14564000000.0,0.7949860425166416,61152000000.0,Mid,67744000000.0,0.10779696493982208,0.2381606488749346,0.08696363160648875
87060,3995000000.0,12118000000.0,0.6425527330188905,47111280000.0,Mid,52068000000.0,0.10521301904766757,0.2572207760009917,0.08479922430466759
27670,6679000000.0,30854000000.0,0.5684213717623519,88516820000.0,Mid,97644000000.0,0.1031123802233293,0.34856652102956254,0.07545458591937668
78170,9781000000.0,41437000000.0,0.7500751255279275,130265900000.0,Mid,139247000000.0,0.06894436686807522,0.31809552615074244,0.07508488407173328
40250,3366000000.0,7256000000.0,0.6599546098426576,38632200000.0,Mid,40916000000.0,0.05911648831803521,0.1878225935877325,0.08712938947303027
19680,3757000000.0,41618000000.0,0.7510582964748761,77026430000.0,Mid,79188000000.0,0.028062705229880185,0.5403080475104455,0.04877546577194347
66520,4247000000.0,14274000000.0,0.6220606493848527,55212500000.0,Mid,56744000000.0,0.02773828390310165,0.25852841294996604,0.07692098709531356
19820,1179000000.0,22778000000.0,0.7174498323575039,33753600000.0,Mid,34568000000.0,0.02412779673871824,0.674831721653394,0.034929607508532426
73180,2525069000.0,12055589000.0,0.25850574921436487,36611190000.0,Mid,37306279000.0,0.0189856980884806,0.3292870021433338,0.06896986959451468
34960,2407000000.0,5737000000.0,0.768045873622667,29600000000.0,Mid,29807000000.0,0.006993243243243243,0.19381756756756757,0.08131756756756757
19610,7918000000.0,33834000000.0,0.5507319432775784,112795100000.0,Mid,113014000000.0,0.001940687139778235,0.2999598386809356,0.07019808484588426
82370,4371000000.0,5022000000.0,0.3819985546284738,48940560000.0,Mid,48732000000.0,-0.004261495986151364,0.10261427331440424,0.08931242306994444
26020,2650000000.0,19776000000.0,0.48865473564443485,46675200000.0,Mid,46276000000.0,-0.008552721788015905,0.42369395310571784,0.05677533251062663
22220,8616000000.0,21758000000.0,0.7905266254780818,109425200000.0,Mid,107918000000.0,-0.013773792508489818,0.19883902428325467,0.07873871832082555
67790,8422000000.0,11481000000.0,0.424378581145142,97488720000.0,Mid,95701000000.0,-0.018337711275725026,0.1177674709443308,0.08638948177799442
67360,6071000000.0,1519000000.0,0.7954865707331654,63998800000.0,Mid,62229000000.0,-0.027653643505815735,0.02373482002787552,0.09486115364663088
72240,4018000000.0,22305000000.0,0.41376871967570067,64380800000.0,Mid,62485000000.0,-0.02944666732939013,0.3464542223768577,0.062409911029375216
38360,1221731000.0,13839240000.0,0.6857082719427489,26867000000.0,Mid,26056550000.0,-0.030165258495552166,0.5151017977444449,0.0454732943760003
32790,10456000000.0,21205000000.0,0.4771814914661112,133695140000.0,Mid,125765000000.0,-0.0593150955225448,0.1586071116721221,0.07820777928053331
49750,4969000000.0,25771000000.0,0.9063516583371195,81597000000.0,Mid,75461000000.0,-0.07519884309472162,0.31583268992732577,0.060896846697795264
62030,2609000000.0,2852000000.0,0.5502334733194326,32019840000.0,Mid,28942000000.0,-0.09612290379964422,0.08906977673842217,0.08148073194619336
40310,5214000000.0,2241000000.0,0.4642526679415212,60516000000.0,Mid,54381000000.0,-0.10137814792782074,0.037031528851873885,0.08615903232203054
43730,5339000000.0,17739000000.0,0.6008259868159797,80463600000.0,Mid,71129000000.0,-0.11601022077063418,0.22045993467853786,0.0663529844550828
29310,5773000000.0,15903000000.0,0.39437593319692527,85384910000.0,Mid,73633000000.0,-0.13763450708093503,0.18625070870250962,0.06761147842165553
23260,3749000000.0,19638000000.0,0.7389154303914173,66536400000.0,Mid,57128000000.0,-0.14140230009438443,0.29514671668440134,0.05634509832212142
98890,1569000000.0,17854000000.0,0.5635479688850475,39323820000.0,Mid,33544000000.0,-0.14698012553205664,0.45402506674071846,0.039899480772722484
39050,3984329000.0,407744000.0,0.42450369511664976,48627560000.0,Mid,40251034000.0,-0.17225881783910194,0.008385039265799065,0.0819356142895099
64320,4630000000.0,38890000000.0,0.7962601488019463,103397400000.0,Mid,85190000000.0,-0.1760914684508508,0.3761216432908371,0.04477868882583121
81400,6015000000.0,16675000000.0,0.5614035087719298,93824400000.0,Mid,76825000000.0,-0.18118314638835953,0.17772562361176836,0.06410912299998721
78670,6952000000.0,44176000000.0,0.6515037593984963,139076000000.0,Mid,113696000000.0,-0.18249014927090224,0.31763927636687855,0.04998705743622192
66750,1298000000.0,8518000000.0,0.7082484375357707,26456200000.0,Mid,21498000000.0,-0.18741164641936484,0.321966117583024,0.04906222359976112
95140,3667000000.0,5402000000.0,0.41914931801866473,53180580000.0,Mid,42072000000.0,-0.208884145302665,0.10157843333036233,0.06895374213669726
44130,1798669000.0,3924406000.0,0.5309509695994581,28042560000.0,Mid,21911096000.0,-0.21864851140552075,0.13994464128809922,0.064140684730638
96010,3073000000.0,14912000000.0,0.4459167065581618,58624000000.0,Mid,45642000000.0,-0.2214451419213974,0.25436681222707425,0.052418804585152835
77430,4271271000.0,5091096000.0,0.35634265022066314,61464810000.0,Mid,47803806000.0,-0.2222573208962982,0.08282944338394603,0.06949132357197557
14140,6592000000.0,30677000000.0,0.8427935251290026,125224025000.0,Mid,96597000000.0,-0.22860649144603043,0.24497695230607705,0.05264165562478925
76000,2712000000.0,3182000000.0,0.7348739121394837,39914220000.0,Mid,30302000000.0,-0.24082194265602586,0.07972096160215582,0.06794570957418183
42220,2618000000.0,981000000.0,0.3881084149283383,35794150000.0,Mid,27161000000.0,-0.24118885348583496,0.02740671310814756,0.07314044334060174
80610,2136000000.0,10970000000.0,0.40660278288264634,42790180000.0,Mid,32330000000.0,-0.24445281604330713,0.2563672319209688,0.04991799520357241
76850,8643000000.0,19986000000.0,0.3916046855868862,141724800000.0,Mid,106416000000.0,-0.2491363543995123,0.14101977917767392,0.06098438664228138
60880,1380267000.0,6115003000.0,0.8003543350680987,26593380000.0,Mid,19917673000.0,-0.25102890268179523,0.22994455763050806,0.05190265396876967
55410,3164000000.0,24975000000.0,0.9423497458040253,77744400000.0,Mid,56615000000.0,-0.2717803468802898,0.32124500285551116,0.04069746502641991
41800,7605000000.0,11734000000.0,0.6140635072813528,120851120000.0,Mid,87784000000.0,-0.273618647473023,0.09709467318134908,0.0629286679345628
95530,1930000000.0,2354000000.0,0.4259481910591321,30324150000.0,Mid,21654000000.0,-0.285915681066081,0.07762789723702065,0.06364564216968983
49790,6437000000.0,4519000000.0,0.5348986812479897,99700200000.0,Mid,68889000000.0,-0.3090384974152509,0.045325887009253746,0.06456356155754954
319A0,3592000000.0,8958000000.0,0.29880620255628365,65688000000.0,Mid,44878000000.0,-0.316800633296797,0.13637194008037998,0.054682742662282305
25850,8797000000.0,4013000000.0,0.4020618556701031,135708780000.0,Mid,91983000000.0,-0.32220302916288834,0.029570673319736573,0.06482262975173751
19090,1923923000.0,10015799000.0,0.6317692278418389,43825200000.0,Mid,29255029000.0,-0.3324610269890383,0.2285397214388069,0.04389992515721548
34780,1960000000.0,5972000000.0,0.4634413766231413,38440740000.0,Mid,25572000000.0,-0.33476826928930087,0.15535601031613855,0.05098757203945606
19750,664000000.0,18389000000.0,0.5197437578066064,37637250000.0,Mid,25029000000.0,-0.3349939222445848,0.4885851118240573,0.01764209659313579
49710,7373000000.0,8749000000.0,0.8365912585108719,125026200000.0,Mid,82479000000.0,-0.3403062718054296,0.06997733275105537,0.0589716395443515
18140,1073000000.0,8775000000.0,0.38152841457018627,29605500000.0,Mid,19505000000.0,-0.3411697150867237,0.29639762881896947,0.03624326560943068
36610,1699000000.0,10922000000.0,0.3668237511781338,42538500000.0,Mid,27912000000.0,-0.34384146126450155,0.256755644886397,0.03994028938491014
44190,1752900000.0,5538218000.0,0.5429489881956155,35638750000.0,Mid,23067218000.0,-0.3527489600505068,0.15539877240363367,0.04918522675458595
74560,6204000000.0,13660000000.0,0.5625013683634373,118872000000.0,Mid,75700000000.0,-0.36318056396796555,0.11491352042533146,0.0521905915606703
40220,5041000000.0,4591000000.0,0.6314380986768048,86963000000.0,Mid,55001000000.0,-0.3675356185964146,0.052792566953761944,0.05796718144498235
446A0,6157000000.0,14597000000.0,0.752710306024427,120441040000.0,Mid,76167000000.0,-0.3675992834336203,0.12119623012222412,0.05112044864441556
29800,1801000000.0,4334000000.0,0.47082376107646867,35376450000.0,Mid,22344000000.0,-0.3683933803420072,0.12251087941271666,0.050909574024527615
